,phi,dphi,delta,rhoChi,kh,t,N,a,E,B,G,khO,khE,H,sigmaE,sigmaB,kS,s,xi,xieff,sigmaEkh,sigmaBkh,skh,xieffkh
790,13.906978157104925,-0.12822183130738965,1.0,0.0,598359.1920603813,12.811162469594207,12.136160835349589,186495.21023489532,3.389985669890011,3.794871364334583,-2.1290705637440235,598359.1920603813,637606.2838375132,0.8946418272509505,0.009152840850359034,0.0,163470.19157030797,0.0,-1.7915246554784505,-1.7915246554784505,0.0,0.0,0.0,-1.7915246554784505
791,13.906813935960603,-0.12822182620895545,1.0,0.0,598982.5160254792,12.812443227682849,12.137306648364131,186709.02134431564,3.38956587390497,3.7940391278903736,-2.129004471707532,598982.5160254792,638270.7583590365,0.8946312988806892,0.00915194338446607,0.0,163652.51149424177,0.0,-1.7915456676032233,-1.7915456676032233,0.0,0.0,0.0,-1.7915456676032233
792,13.906551857254003,-0.12822181807205277,1.0,0.0,600078.9483429781,12.81448717544637,12.139135210835338,187050.74278806936,3.3897505532226466,3.7941371781413005,-2.1291187333879997,600078.9483429781,639439.5755478154,0.8946144967722944,0.009152237826284328,0.0,163954.27334914805,0.0,-1.7915792016375207,-1.7915792016375207,0.0,0.0,0.0,-1.7915792016375207
793,13.905778215212557,-0.12822179404972067,1.0,0.0,603330.3693753787,12.820520798472055,12.14453282783163,188063.10075894842,3.390323047479941,3.7944720470954545,-2.1294633928483293,603330.3693753787,642905.655738955,0.8945648978713556,0.009153162067307048,0.0,164848.60755517494,0.0,-1.791678199575407,-1.791678199575407,0.0,0.0,0.0,-1.791678199575407
794,13.904263910741234,-0.12822174701768377,1.0,0.0,609757.0665111847,12.832330840284802,12.155097103400003,190060.38252173536,3.391544076781676,3.795295100049908,-2.130165746802437,609757.0665111847,649756.6662513943,0.8944678144495563,0.009155174312248028,0.0,166614.3878863926,0.0,-1.7918720068282972,-1.7918720068282972,0.0,0.0,0.0,-1.7918720068282972
795,13.901996892505586,-0.12822167657918832,1.0,0.0,619523.4016860378,12.850011295519725,12.170910416709015,193089.7559869978,3.393524796409694,3.796784599864754,-2.131262537939454,619523.4016860378,660167.8654210113,0.8943224739378598,0.00915849891824258,0.0,169294.8412340967,0.0,-1.7921622277729086,-1.7921622277729086,0.0,0.0,0.0,-1.7921622277729086
796,13.899103992804848,-0.12822158664460284,1.0,0.0,632230.4711550463,12.872573008892628,12.191085771810823,197024.97410874395,3.3962127306444776,3.7989615937061867,-2.1327157938786945,632230.4711550463,673714.0729331125,0.894137007736846,0.009163076750394364,0.0,172779.41976007368,0.0,-1.7925327094046954,-1.7925327094046954,0.0,0.0,0.0,-1.7925327094046954
797,13.895747418213048,-0.12822148222584379,1.0,0.0,647313.8358713557,12.89875094075425,12.214489612824671,201690.49791140243,3.3994650759401175,3.801727764500587,-2.134455095951369,647313.8358713557,689793.6428025241,0.8939218151167927,0.009168680251679771,0.0,176913.28095100945,0.0,-1.7929627633191192,-1.7929627633191192,0.0,0.0,0.0,-1.7929627633191192
798,13.892068867101461,-0.12822136770503156,1.0,0.0,664264.4453037216,12.927439992621862,12.240131999207819,206929.20299034918,3.403124506698993,3.8049440194231408,-2.1364087662060465,664264.4453037216,707863.9644380249,0.8936859805317714,0.00917504607434586,0.0,181557.41378313914,0.0,-1.7934343060402465,-1.7934343060402465,0.0,0.0,0.0,-1.7934343060402465
799,13.888174660654848,-0.12822124637255944,1.0,0.0,682694.05357176,12.957810970240898,12.267270324907992,212621.80963042538,3.407057710703935,3.8084808852979015,-2.1385170544000207,682694.05357176,727511.196784528,0.8934363203560726,0.009181946147024875,0.0,186606.10561656393,0.0,-1.793933762417698,-1.793933762417698,0.0,0.0,0.0,-1.793933762417698
800,13.884138748066393,-0.12822112051857876,1.0,0.0,702331.0397265741,12.9892871466395,12.29538821197859,218685.1300676569,3.411165103620349,3.812236632843868,-2.140734729808303,702331.0397265741,748445.8152060978,0.8931775755543396,0.00918920766948396,0.0,191985.5537360356,0.0,-1.7944516861470674,-1.7944516861470674,0.0,0.0,0.0,-1.7944516861470674
801,13.880010651697335,-0.12822099167787215,1.0,0.0,722994.761734239,13.021482298468479,12.324139939336515,225063.96717490518,3.415377022814066,3.81613756215052,-2.1430292179580523,722994.761734239,770475.2752881455,0.8929129210573501,0.009196708165027368,0.0,197646.76232496242,0.0,-1.7949817481367363,-1.7949817481367363,0.0,0.0,0.0,-1.7949817481367363
802,13.879829052419216,-0.12822098600746035,1.0,0.0,723078.021406781,13.022898597623223,12.325404562907291,225348.76841795322,3.4096188681951785,3.806381607874631,-2.141599817929619,723078.021406781,771198.1975855178,0.8929012786330958,0.00918502276227057,0.0,197813.00518913224,0.0,-1.795005073289686,-1.795005073289686,0.0,0.0,0.0,-1.795005073289686
803,13.87964745314913,-0.12822098033688137,1.0,0.0,723909.3944544329,13.024314896777968,12.326669169988914,225633.92633468728,3.4091573848270302,3.8054635517337854,-2.141528055283497,723909.3944544329,772085.2534244685,0.8928896362117913,0.009184033307575624,0.0,198056.58130531647,0.0,-1.7950283990426403,-1.7950283990426403,0.0,0.0,0.0,-1.7950283990426403
804,13.879360413824978,-0.12822097137340796,1.0,0.0,725358.0332521722,13.026553526785552,12.328667998924098,226085.3809954149,3.409362649982361,3.8055731962459003,-2.1416550236729117,725358.0332521722,773630.9185521706,0.8928712339765349,0.009184359672624062,0.0,198455.85374424042,0.0,-1.7950652694112004,-1.7950652694112004,0.0,0.0,0.0,-1.7950652694112004
805,13.878531407768048,-0.12822094548268637,1.0,0.0,729562.3524578038,13.033018975703502,12.334440640464871,227394.2650821334,3.409986020082539,3.805940595722624,-2.1420299800805895,729562.3524578038,778116.8399630046,0.8928180859890334,0.00918536377615908,0.0,199613.93039170274,0.0,-1.795171764198857,-1.795171764198857,0.0,0.0,0.0,-1.795171764198857
806,13.876929958169733,-0.1282208954548195,1.0,0.0,737768.3826886149,13.045508744084845,12.345591090405117,229944.0023928658,3.4113007003402176,3.8068345819429408,-2.142784927515451,737768.3826886149,786872.5341354316,0.8927154162952465,0.009187526937733325,0.0,201871.68185070876,0.0,-1.7953775233732099,-1.7953775233732099,0.0,0.0,0.0,-1.7953775233732099
807,13.874551863879573,-0.12822082113378386,1.0,0.0,750146.7132569882,13.064055603946313,12.362146744293613,233782.56297501328,3.413417797525891,3.8084397466284376,-2.143955271543018,750146.7132569882,800080.0761164678,0.8925629556156407,0.009191076062644611,0.0,205273.55449728185,0.0,-1.7956831549958316,-1.7956831549958316,0.0,0.0,0.0,-1.7956831549958316
808,13.871531735746228,-0.12822072669337797,1.0,0.0,766188.4959373781,13.08760972892189,12.383168003404197,238748.98413552766,3.416277611448153,3.8107731514814738,-2.1454995261116308,766188.4959373781,817196.6125985042,0.8923693339890569,0.009195941495660399,0.0,209678.3739641144,0.0,-1.796071450038062,-1.796071450038062,0.0,0.0,0.0,-1.796071450038062
809,13.86803645555835,-0.12822061731884316,1.0,0.0,785198.8793850377,13.11486960935307,12.407490830501738,244627.2324098333,3.41972922004329,3.813729076594841,-2.1473440105943093,785198.8793850377,837480.8263756109,0.8921452503516788,0.009201882896382888,0.0,214895.29810696238,0.0,-1.7965210439149242,-1.7965210439149242,0.0,0.0,0.0,-1.7965210439149242
810,13.864209961272698,-0.12822049748634262,1.0,0.0,806560.499922105,13.144712673233958,12.434111517682423,251226.83062427296,3.4236089640161596,3.8171618843709965,-2.1494146114289605,806560.499922105,860274.0655933231,0.891899932681693,0.009208626860878123,0.0,220755.56122921017,0.0,-1.797013498768011,-1.797013498768011,0.0,0.0,0.0,-1.797013498768011
811,13.860159611959439,-0.12822037053675897,1.0,0.0,829806.8565500418,13.17630162661876,12.462281601745145,258404.5351806167,3.4277790142038334,3.820937208683898,-2.1516497794874496,829806.8565500418,885078.6326367523,0.8916402638501267,0.009215938209494068,0.0,227132.02816840887,0.0,-1.7975350561096795,-1.7975350561096795,0.0,0.0,0.0,-1.7975350561096795
812,13.855960024769558,-0.12822023879359049,1.0,0.0,854613.4445259145,13.209054529526956,12.491480999600423,266061.0305488296,3.4321363923732,3.824949559247596,-2.1540028449131348,854613.4445259145,911548.3270669061,0.8913710276152962,0.009223638793562803,0.0,233936.4628610594,0.0,-1.7980761492862967,-1.7980761492862967,0.0,0.0,0.0,-1.7980761492862967
813,13.855770544794762,-0.12822023284675424,1.0,0.0,854715.9686307742,13.210532299190886,12.49279823168867,266411.72559837933,3.426144218955755,3.814787619354979,-2.1525150697285276,854715.9686307742,912439.3256589196,0.8913588800267985,0.00921146121438107,0.0,234142.01391165215,0.0,-1.7981005703743496,-1.7981005703743496,0.0,0.0,0.0,-1.7981005703743496
814,13.855581064828753,-0.12822022689973422,1.0,0.0,855739.7730320579,13.212010068854816,12.494115445825582,266762.87811033055,3.4256668181381267,3.8138320557312713,-2.1524409962249034,855739.7730320579,913532.711765425,0.8913467324414313,0.00921043163834467,0.0,234442.42104325924,0.0,-1.7981249921191491,-1.7981249921191491,0.0,0.0,0.0,-1.7981249921191491
815,13.85528268255329,-0.12822021753421886,1.0,0.0,857517.2143747709,13.214337176625378,12.49618968347491,267316.7819810857,3.4258846455671477,3.8139471848853335,-2.1525738054055115,857517.2143747709,915430.9561598737,0.8913276031162758,0.009210773417439557,0.0,234932.95971988078,0.0,-1.7981634514337517,-1.7981634514337517,0.0,0.0,0.0,-1.7981634514337517
816,13.85442811186754,-0.12822019070796906,1.0,0.0,862633.4496225531,13.22100204423813,12.502130081376453,268909.4759661942,3.4265405470687518,3.8143301584514835,-2.1529629314072976,862633.4496225531,920894.9230525851,0.891272816490024,0.009211816879969543,0.0,236344.05127535883,0.0,-1.7982736084799607,-1.7982736084799607,0.0,0.0,0.0,-1.7982736084799607
817,13.852785588276527,-0.1282201391329812,1.0,0.0,872571.5897506337,13.233812225788053,12.513546773495024,271997.12449019373,3.427916464256653,3.8152585528610636,-2.1537431781220246,872571.5897506337,931508.5593728963,0.8911675141434168,0.009214055826044135,0.0,239081.84624777126,0.0,-1.7984853730926418,-1.7984853730926418,0.0,0.0,0.0,-1.7984853730926418
818,13.850354004080536,-0.1282200627484325,1.0,0.0,887521.5345801949,13.252776367744644,12.530445522589288,276632.59214257466,3.4301241506917735,3.8169208240355057,-2.1549501831957345,887521.5345801949,947474.7454446085,0.8910116251227765,0.009217719912769283,0.0,243195.62351726097,0.0,-1.7987989597044325,-1.7987989597044325,0.0,0.0,0.0,-1.7987989597044325
819,13.847271296570007,-0.12821996585280976,1.0,0.0,906869.9524797719,13.276818694734047,12.551865139659315,282621.87138090655,3.433099707514034,3.8193332432843046,-2.1565415493676943,906869.9524797719,968138.5585362421,0.8908139926777446,0.009222735824666489,0.0,248515.01024167464,0.0,-1.7991966744284436,-1.7991966744284436,0.0,0.0,0.0,-1.7991966744284436
820,13.843706411875878,-0.12821985372179204,1.0,0.0,929790.6488363175,13.304621589774642,12.576629170496062,289708.10787163425,3.436687074218909,3.8223876257626968,-2.1584424325373246,929790.6488363175,992617.7424987283,0.8905854480293529,0.009228858172808415,0.0,254812.8202986819,0.0,-1.7996568157147514,-1.7996568157147514,0.0,0.0,0.0,-1.7996568157147514
821,13.839804326822522,-0.12821973088634533,1.0,0.0,955554.2759375091,13.335054372287994,12.60372835717648,297666.30529537174,3.440718249481417,3.825936005543737,-2.1605775708105353,955554.2759375091,1020133.4556420123,0.8903352857054602,0.00923580940717967,0.0,261889.4534056617,0.0,-1.800160750463097,-1.800160750463097,0.0,0.0,0.0,-1.800160750463097
822,13.83567294574766,-0.12821960072098076,1.0,0.0,983612.064751926,13.367275491011545,12.632411689041156,306327.99594161677,3.4450520257579544,3.8298421362190265,-2.162884329957885,983612.064751926,1050099.6926745684,0.890070423495388,0.009243351211395223,0.0,269595.1990781414,0.0,-1.80069460427427,-1.80069460427427,0.0,0.0,0.0,-1.80069460427427
823,13.83138731431464,-0.12821946557405206,1.0,0.0,1013583.232374287,13.400699660695151,12.662156962244577,315576.6762200423,3.4495826994560486,3.833998857336778,-2.1653150215274906,1013583.232374287,1082109.8401376538,0.8897956726025871,0.009251302769121643,0.0,277826.42103180336,0.0,-1.8012487237522115,-1.8012487237522115,0.0,0.0,0.0,-1.8012487237522115
824,13.82699832713925,-0.12821932703923322,1.0,0.0,1045213.6946233901,13.434929951130469,12.692610110740919,325334.80840249994,3.454235154631786,3.838327243676347,-2.1678347360639005,1045213.6946233901,1115892.5869965325,0.8895142958959865,0.009259533869515963,0.0,286514.11191521207,0.0,-1.8018165591998854,-1.8018165591998854,0.0,0.0,0.0,-1.8018165591998854
825,13.826803267536238,-0.12821932087934854,1.0,0.0,1045342.4950766559,13.43645124758555,12.693963316173944,325775.3512380361,3.4480783539128517,3.82787777511586,-2.1663071877190685,1045342.4950766559,1117012.9356896232,0.8895017906856274,0.009247008838756466,0.0,286773.54246165446,0.0,-1.8018418037769937,-1.8018418037769937,0.0,0.0,0.0,-1.8018418037769937
826,13.826608207942597,-0.12821931471926698,1.0,0.0,1046628.6605019395,13.437972544040631,12.69531650258284,326216.48441608134,3.4475894267579372,3.826896076119179,-2.1662328811397895,1046628.6605019395,1118387.835739096,0.8894892854785341,0.009245951800108673,0.0,287151.6283079158,0.0,-1.8018670490545399,-1.8018670490545399,0.0,0.0,0.0,-1.8018670490545399
827,13.826302072416507,-0.12821930505083384,1.0,0.0,1048854.1863793025,13.44036013703551,12.697440217540121,326910.0114095122,3.4478152853380633,3.8270157234948896,-2.1663718524896036,1048854.1863793025,1120766.9058610082,0.8894696592311184,0.00924630562948115,0.0,287766.8302533137,0.0,-1.8019066715787426,-1.8019066715787426,0.0,0.0,0.0,-1.8019066715787426
828,13.825430597652886,-0.12821927752428644,1.0,0.0,1055222.0211577518,13.447156889340608,12.703485532629692,328892.27108965494,3.4484911673135947,3.8274110985524636,-2.1667763922245693,1055222.0211577518,1127574.0837668583,0.8894137892801132,0.009247379359927579,0.0,289525.9678679135,0.0,-1.8020194743673028,-1.8020194743673028,0.0,0.0,0.0,-1.8020194743673028
829,13.823761594051051,-0.1282192247925611,1.0,0.0,1067548.83216794,13.460173683517269,12.715062152469127,332721.85593474866,3.4499035731083985,3.828365405389898,-2.1675839740378597,1067548.83216794,1140751.4194911998,0.8893067900597775,0.009249674986231544,0.0,292927.25163958716,0.0,-1.8022355477565626,-1.8022355477565626,0.0,0.0,0.0,-1.8022355477565626
830,13.821296110416851,-0.12821914686184185,1.0,0.0,1086055.8299531299,13.479402347451058,12.73216081421618,338459.8707943082,3.4521639165181686,3.830068702741601,-2.1688292919217864,1086055.8299531299,1160535.478228478,0.8891487288717499,0.009253422729690503,0.0,298027.9305510113,0.0,-1.8025548299515153,-1.8025548299515153,0.0,0.0,0.0,-1.8025548299515153
831,13.818174134221831,-0.12821904812126236,1.0,0.0,1109984.7167291215,13.503751108719568,12.753808047662657,345866.4675673307,3.455205492058844,3.8325357373782785,-2.1704675764493286,1109984.7167291215,1186115.7626234663,0.8889485803412521,0.009258545471540557,0.0,304617.0224196606,0.0,-1.8029592902893392,-1.8029592902893392,0.0,0.0,0.0,-1.8029592902893392
832,13.814565827372224,-0.1282189339169711,1.0,0.0,1138322.8548976714,13.53189285917884,12.778821361810456,354626.8404018911,3.4588692768688283,3.835655863552794,-2.172421816663819,1138322.8548976714,1216409.883916999,0.8887172535569584,0.009264793272803,0.0,312415.63514919835,0.0,-1.8034269814695552,-1.8034269814695552,0.0,0.0,0.0,-1.8034269814695552
833,13.810616755849077,-0.12821880882612424,1.0,0.0,1170179.8657599804,13.562692315457246,12.806189471211619,364466.336619176,3.4629850737949757,3.8392789369481766,-2.1746152820807234,1170179.8657599804,1250466.1292436188,0.8884640807526142,0.009271884887683452,0.0,321179.7315980339,0.0,-1.8039391181339406,-1.8039391181339406,0.0,0.0,0.0,-1.8039391181339406
834,13.806435089068957,-0.1282186762521101,1.0,0.0,1204887.8852160596,13.595305853049238,12.83516105632161,375179.94992555835,3.467410268267206,3.8432670692047157,-2.1769844646693444,1204887.8852160596,1287570.6335182372,0.8881959966635266,0.009279579336115349,0.0,330726.8498549806,0.0,-1.804481735080975,-1.804481735080975,0.0,0.0,0.0,-1.804481735080975
835,13.80209614921783,-0.12821853856624096,1.0,0.0,1241983.7158611447,13.629146026004172,12.865213055864064,386625.9843008296,3.472038089698778,3.8475116625514953,-2.179481072544648,1241983.7158611447,1327228.3048387268,0.8879178301875332,0.00928769352783392,0.0,340930.7552220938,0.0,-1.8050451039365951,-1.8050451039365951,0.0,0.0,0.0,-1.8050451039365951
836,13.80189909633727,-0.12821853231023358,1.0,0.0,1242138.063585261,13.630682877754086,12.866577644227704,387153.9297522729,3.465835365234712,3.836974079207636,-2.1779418036449796,1242138.063585261,1328572.1987860198,0.8879051972664419,0.009275056790429689,0.0,341242.9903144353,0.0,-1.8050706976512643,-1.8050706976512643,0.0,0.0,0.0,-1.8050706976512643
837,13.801702043466324,-0.1282185260540233,1.0,0.0,1243679.4191523315,13.632219729503998,12.867942213176418,387682.5885968752,3.4653455453729824,3.8359846457943445,-2.1778676543144204,1243679.4191523315,1330221.473679233,0.8878925643486683,0.009273991789354943,0.0,341696.8186415357,0.0,-1.805096292084626,-1.805096292084626,0.0,0.0,0.0,-1.805096292084626
838,13.80139285989808,-0.12821851623725658,1.0,0.0,1246345.866983043,13.634631109431652,12.870083235585374,388513.5149051342,3.4655778474819887,3.836106251307988,-2.1780089510106566,1246345.866983043,1333074.6171051506,0.8878727428141778,0.009274351286003608,0.0,342434.93715322216,0.0,-1.8051364521966653,-1.8051364521966653,0.0,0.0,0.0,-1.8051364521966653
