,phi,dphi,delta,rhoChi,kh,t,N,a,E,B,G,H,sigmaE,sigmaB,s,xi,xieff
9910,2.649726433399588,-0.12372522109613786,1.0,1689.1630528523658,7.396546822749627e+25,101.17863369264924,59.261327238350205,5.455912666277292e+25,2699.039793121173,236.3862603431994,-753.8703869477279,0.17750864366723595,0.0,1.7385672259547524,0.0,-8.71261946320186,-3.8154854700709873
9911,2.6494527502983884,-0.12372445624827463,1.0,1689.4092351557913,7.399448954154687e+25,101.1808457230233,59.26171987412852,5.458055273397997e+25,2698.9536530657433,236.37982485410245,-753.849000874949,0.17749170619562635,0.0,1.7387026478734389,0.0,-8.7133970158519,-3.8154142167089082
9912,2.6488517827203357,-0.12372277613665512,1.0,1689.9498563500042,7.402960593790954e+25,101.18570306227842,59.26258192123344,5.462762402737056e+25,2698.7642432506727,236.36555715348598,-753.8019807572498,0.17745451438069462,0.0,1.7390002630888866,0.0,-8.71510486563557,-3.815256954868434
9913,2.6484745873815676,-0.12372172118544157,1.0,1690.2892042205074,7.406962929036998e+25,101.18875178910619,59.26312289598873,5.465718418784016e+25,2698.6452593302665,236.3566758178945,-753.7724498173658,0.1774311713162916,0.0,1.7391869070344557,0.0,-8.71617711445508,-3.8151586120912713
9914,2.6480973952595552,-0.123720665907858,1.0,1690.6285714514202,7.409168126831052e+25,101.19180051593396,59.263663799578,5.468675645209759e+25,2698.526131297195,236.34770993484653,-753.742885525122,0.17740782864897664,0.0,1.7393737051376281,0.0,-8.717249602937102,-3.8150597774272184
9915,2.647848142461258,-0.12371996838446156,1.0,1690.8528412874198,7.411814153597158e+25,101.19381516319662,59.26402119823638,5.47063049185745e+25,2698.447376120892,236.3418352859701,-753.7233436401913,0.1773924036605561,0.0,1.7394970419220233,0.0,-8.717958451958445,-3.8149947228841565
9916,2.647598891068368,-0.12371927071845557,1.0,1691.0771195056873,7.413244303607909e+25,101.19582981045927,59.264378565819015,5.472585867224901e+25,2698.368549198747,236.33590469020515,-753.7037846702129,0.17737697884560283,0.0,1.7396204829791948,0.0,-8.718667405688718,-3.814929349316021
9917,2.6473590100239033,-0.12371859914206342,1.0,1691.2929754244278,7.414620830720204e+25,101.19776872987026,59.26472247109485,5.474468242037855e+25,2698.2926412825327,236.3301951072583,-753.6849515451064,0.17736213399236608,0.0,1.7397392837449859,0.0,-8.719349809708286,-3.814866410168599
9918,2.647126362224545,-0.1237179476863063,1.0,1691.5023311394827,7.417091825841117e+25,101.19964919419391,59.265055980723496,5.47629433440106e+25,2698.2190043534124,236.3247060816624,-753.6666841907665,0.17734773683957378,0.0,1.739854405289292,0.0,-8.720011733094443,-3.814805621377497
9919,2.6467316414673037,-0.123716842104762,1.0,1691.8575528763924,7.4194016777007714e+25,101.20283969749767,59.26562177029697,5.4793936413318195e+25,2698.0939357001043,236.3153056707532,-753.6356598583737,0.1773233101528321,0.0,1.7400498880708932,0.0,-8.721134998983809,-3.8147019796273227
9920,2.6464305189415134,-0.12371599843703092,1.0,1692.1285588686394,7.422601414570505e+25,101.20527367129911,59.26605334791044,5.481758935330098e+25,2697.9984749203204,236.30819434741193,-753.6119838776316,0.1773046757947813,0.0,1.740198894689743,0.0,-8.72199209372686,-3.8146232189660187
9921,2.646129398469442,-0.12371515456084675,1.0,1692.3995770679455,7.424330910214881e+25,101.20770764510056,59.26648488016869,5.484125001622875e+25,2697.9029159066754,236.301015105398,-753.5882848087226,0.17728604169022444,0.0,1.740348026939917,0.0,-8.722849341476696,-3.814544067277887
9922,2.645850092586897,-0.12371437162748851,1.0,1692.6509741304715,7.425935309153318e+25,101.20996530518514,59.26688511227777,5.486320363836649e+25,2697.8142182827155,236.2943532815246,-753.5662895539249,0.1772687576413171,0.0,1.7404863558132422,0.0,-8.723644628190087,-3.8144706175758882
9923,2.6455871047878574,-0.12371363426743276,1.0,1692.8876947849521,7.428731485839851e+25,101.2120910774724,59.26726192799256,5.48838808511657e+25,2697.730675453774,236.28813489195846,-753.5455754583076,0.17725248349008763,0.0,1.7406164937192121,0.0,-8.724393576293044,-3.8144017402222357
9924,2.645230719585853,-0.12371263478058496,1.0,1693.2085015636542,7.4308191595013e+25,101.21497181607226,59.267772514298265,5.491191096441947e+25,2697.6173444827705,236.27962940619196,-753.5174771487083,0.17723042989596383,0.0,1.7407929949852916,0.0,-8.725408699087794,-3.814307947351323
9925,2.6449871728342016,-0.1237119515778086,1.0,1693.427746039423,7.433409718981215e+25,101.216940470483,59.26812140493107,5.493107255824043e+25,2697.5398653489583,236.2738656978461,-753.4982704531179,0.17721535899848392,0.0,1.7409135137820282,0.0,-8.726102542476788,-3.814244101931232
9926,2.6447436274276748,-0.12371126823846296,1.0,1693.6469984824523,7.4348098824395285e+25,101.21890912489373,59.268470265894656,5.495023920819738e+25,2697.462317304732,236.268047675881,-753.4790473325984,0.1772002882670202,0.0,1.7410341339735793,0.0,-8.726796486078827,-3.8141799463414774
9927,2.6445080407022754,-0.12371060709600093,1.0,1693.8590949276288,7.436164427083717e+25,101.2208134571203,59.2688077002333,5.496878443454521e+25,2697.3872606969635,236.26241791361556,-753.4604433054525,0.17718571010220666,0.0,1.7411508128076034,0.0,-8.727467851713358,-3.814117864845768
9928,2.644278623988798,-0.12370996314257691,1.0,1694.0656448877385,7.438605889238412e+25,101.22266792470347,59.26913627222559,5.498684860508806e+25,2697.3141527016055,236.25698306622724,-753.4423245417206,0.17717151381382376,0.0,1.7412643406330617,0.0,-8.72812172789346,-3.8140576575744998
9929,2.6439316855267636,-0.12370898907873615,1.0,1694.3780183871243,7.440640040653847e+25,101.22547238619565,59.26963311280988,5.501417509096876e+25,2697.2034842708636,236.2486879796416,-753.4148983509315,0.1771500454284174,0.0,1.7414361665612481,0.0,-8.72911073629419,-3.8139661695801905
9930,2.643584749796843,-0.1237080147374492,1.0,1694.690408102092,7.442635964129647e+25,101.22827684768782,59.27012989318738,5.504151184325734e+25,2697.0927251458925,236.24038733037872,-753.3874528358781,0.17712857738030843,0.0,1.7416079951763686,0.0,-8.730099948231304,-3.813874624982067
9931,2.6432715121153447,-0.12370713478943071,1.0,1694.9724713510366,7.445971663594975e+25,101.23080892934935,59.27057837267055,5.50662023682247e+25,2696.99267755826,236.23295658387224,-753.3626654856913,0.1771091946795384,0.0,1.74176300443663,0.0,-8.73099325907857,-3.8137922984277743
9932,2.6426383939857776,-0.12370535552230107,1.0,1695.5426262085766,7.44968703011682e+25,101.23592684500814,59.271484702341034,5.51161331247171e+25,2696.79017159629,236.21779484201141,-753.3124991278956,0.17707001865194796,0.0,1.7420765696297271,0.0,-8.73279935135847,-3.813625052704375
9933,2.6422479116957147,-0.12370425766649862,1.0,1695.8943061391253,7.45384812684432e+25,101.23908341022755,59.27204359726881,5.514694586169838e+25,2696.665161777749,236.2085187207439,-753.2815374062468,0.17704585670306497,0.0,1.7422698071899931,0.0,-8.733913629081067,-3.813522269366657
9934,2.641857432871661,-0.12370315945860674,1.0,1696.2460066169062,7.456140824123538e+25,101.24223997544696,59.2726024159285,5.51777716162721e+25,2696.5399994574495,236.19915595991253,-753.2505405162368,0.17702169518198882,0.0,1.7424632025926956,0.0,-8.735028165010547,-3.813418978065015
9935,2.641584581631356,-0.12370239185930244,1.0,1696.4917750508764,7.459049848927563e+25,101.24444567567333,59.27299285410219,5.519931933090163e+25,2696.45249960991,236.19266760569798,-753.2288742444607,0.17700481218836994,0.0,1.742598229714107,0.0,-8.735807118033136,-3.8133470781907732
9936,2.6413117320843345,-0.12370162408796569,1.0,1696.7375534315127,7.460622174374619e+25,101.2466513758997,59.27338325503729,5.522087340387644e+25,2696.3649168070933,236.1861185483941,-753.2071883698779,0.1769879294037304,0.0,1.7427333697452347,0.0,-8.736586197199616,-3.8132748289710685
9937,2.6410536456117977,-0.1237008976956919,1.0,1696.9700441495704,7.462109590938565e+25,101.2487377448716,59.27375250050273,5.524126722591005e+25,2696.282021013721,236.1799215838219,-753.1866648310395,0.17697196019214573,0.0,1.7428611981208597,0.0,-8.737323243282773,-3.813206461650916
9938,2.6408067914376137,-0.12370020276897674,1.0,1697.1924262110856,7.464742871956246e+25,101.25073332349835,59.27410564672364,5.526077891570612e+25,2696.2027106602854,236.17404486935257,-753.1670315473992,0.17695668607123347,0.0,1.7429833613952124,0.0,-8.738028321742922,-3.8131413335971933
9939,2.6404053340879994,-0.12369907230482809,1.0,1697.5541049308874,7.467102375337734e+25,101.25397874407926,59.27467990528626,5.5292522004673625e+25,2696.0735909498153,236.16439958504958,-753.135069924112,0.1769318460493135,0.0,1.7431821981451052,0.0,-8.739175215406908,-3.813034904692988
9940,2.6401006331272896,-0.12369821404128592,1.0,1697.8286310068422,7.470354235461084e+25,101.2564419963256,59.275115709833464,5.5316623988685165e+25,2695.9755395974225,236.1571388142952,-753.1108027350884,0.1769129929433053,0.0,1.7433329901965804,0.0,-8.74004588239366,-3.8129544314134023
9941,2.639795934280964,-0.12369735556286614,1.0,1698.1031694582252,7.472111906976624e+25,101.25890524857195,59.27555146794103,5.534073390873635e+25,2695.8773884731527,236.14981013187366,-753.0865121505636,0.1768941400982472,0.0,1.7434839079891569,0.0,-8.740916706890664,-3.8128735647582443
9942,2.639513829859787,-0.12369656054651557,1.0,1698.357362846917,7.473739440344612e+25,101.26118585777672,59.27595487444146,5.5363063224126475e+25,2695.786452965467,236.1430221716237,-753.0640094825751,0.17687668536997184,0.0,1.743623635161992,0.0,-8.741723102721274,-3.8127986616202163
9943,2.639248599849128,-0.12369581291225266,1.0,1698.5963626070666,7.476571742460369e+25,101.26333006300764,59.276334116761625,5.538406322246737e+25,2695.7009285822905,236.1366941927303,-753.0428487365983,0.17686027481886005,0.0,1.7437548952887132,0.0,-8.742481390955493,-3.8127285194453036
9944,2.6388909235250813,-0.12369480442373204,1.0,1698.9186833402703,7.478676106591945e+25,101.26622165467613,59.27684549246277,5.541239252947224e+25,2695.585475371045,236.12808255710837,-753.0142845215466,0.17683814450208662,0.0,1.7439320515085412,0.0,-8.743504178072882,-3.812633475886897
9945,2.638646639922014,-0.12369411547726143,1.0,1699.138831311324,7.481285820815554e+25,101.26819654993936,59.27719471435207,5.543174712921034e+25,2695.5065923451757,236.1222493082386,-752.9947709321684,0.17682303017602438,0.0,1.7440529465311507,0.0,-8.744202844655332,-3.81256881260935
9946,2.6384023576796807,-0.12369342639246464,1.0,1699.3589872184034,7.4826963364562556e+25,101.27017144520259,59.27754390639233,5.545110683401631e+25,2695.4276404125167,236.1163622537714,-752.9752409472537,0.1768079160178841,0.0,1.7441739421580789,0.0,-8.744901612603213,-3.81250384037435
9947,2.6381660880585702,-0.12369275977483062,1.0,1699.57193067439,7.484060722499484e+25,101.27208157304563,59.277881618154126,5.546983648743279e+25,2695.3512352208436,236.11066643241824,-752.9563424339125,0.1767932976939795,0.0,1.7442909693390778,0.0,-8.745577560647739,-3.812440976594763
9948,2.637936029842923,-0.1236921105543698,1.0,1699.7792842565277,7.486519669527533e+25,101.27394149451392,59.27821042656693,5.548807843521527e+25,2695.276821132643,236.10516733051716,-752.9379386785686,0.1767790637536006,0.0,1.7444048254456794,0.0,-8.746235833020869,-3.8123800120706077
9949,2.6375882402477204,-0.12369112885832949,1.0,1700.0927656350498,7.488528921800695e+25,101.27675324195455,59.27870745439538,5.551566440927538e+25,2695.1642155515,236.09677703069752,-752.9100909064117,0.17675754579177488,0.0,1.7445770910835263,0.0,-8.747231151028267,-3.812287402887848
9950,2.637347327670054,-0.12369044867195585,1.0,1700.3099240205208,7.491104909029668e+25,101.27870094218389,59.27905171059229,5.553477931079677e+25,2695.086184502824,236.0910137658324,-752.8907963049047,0.17674264047819938,0.0,1.744696320036699,0.0,-8.747920729350868,-3.8122235050811497
9951,2.6371064164173177,-0.12368976835086125,1.0,1700.5270901086349,7.492497191659642e+25,101.28064864241323,59.279395937758274,5.555389918109296e+25,2695.0080861732727,236.08519760083547,-752.8714856842495,0.17672773532812253,0.0,1.7448156479877919,0.0,-8.748610406369716,-3.812159303354475
9952,2.6368726872357136,-0.12368910817920446,1.0,1700.7377906132333,7.493848100376272e+25,101.28253828784183,59.279729876852606,5.557245389777234e+25,2694.9322741738274,236.07955300628748,-752.8527418412926,0.1767132746098986,0.0,1.7449314188006246,0.0,-8.749279620634963,-3.8120969934310134
9953,2.6366445401014196,-0.12368846364836482,1.0,1700.9434671921226,7.49628877108708e+25,101.28438281345981,59.28005581599664,5.559057008805503e+25,2694.8582556845304,236.0740897004432,-752.8344436600088,0.17669915932453883,0.0,1.745044331197621,0.0,-8.749932945435622,-3.812036415909575
9954,2.6362968900041377,-0.12368748127472975,1.0,1701.2568920447115,7.4982989863458575e+25,101.28719351599052,59.28055243454357,5.561818425248089e+25,2694.7453565074165,236.06568791115646,-752.8065350627243,0.17667765062470495,0.0,1.7452165306001846,0.0,-8.750928657175221,-3.81194366266865
9955,2.636055838464235,-0.1236867999529299,1.0,1701.4742236621032,7.500878728649518e+25,101.28914239716511,59.280896743758525,5.563733740295183e+25,2694.667045505717,236.05991089115813,-752.7871793989392,0.17666273715125003,0.0,1.7453358305133582,0.0,-8.751619183212027,-3.811879601856263
9956,2.6358147882522798,-0.12368611849606811,1.0,1701.691562975238,7.502273040689441e+25,101.29109127833969,59.28124102390905,5.565649553154e+25,2694.58866722857,236.05408107457976,-752.7678077229443,0.17664782384166186,0.0,1.745455229262387,0.0,-8.752309808167666,-3.8118152373799603
9957,2.6355808773237106,-0.12368545708945212,1.0,1701.9024738534738,7.503626189793468e+25,101.29298244896425,59.28157508140029,5.567509110663137e+25,2694.5125683124143,236.04842209954592,-752.7490008636797,0.17663335230388422,0.0,1.7455710920026435,0.0,-8.75298007682184,-3.811752756967996
9958,2.6353525169964778,-0.12368481125155581,1.0,1702.1083880509946,7.506071291031141e+25,101.29482875271567,59.28190118717891,5.56932500362714e+25,2694.438258012712,236.042943808568,-752.7306382710192,0.17661922424355053,0.0,1.7456841119647901,0.0,-8.753634533647908,-3.811692003208626
9959,2.6350043841387962,-0.12368382643871625,1.0,1702.4223173789926,7.508086069337696e+25,101.29764344143989,59.282398285006494,5.572094191209092e+25,2694.3248626494155,236.03451548177028,-752.7026188032712,0.17659768630905415,0.0,1.7458565533049915,0.0,-8.75463242354318,-3.8115989393737966
9960,2.63476298850872,-0.12368314339844882,1.0,1702.640007237368,7.510671767364101e+25,101.29959516223926,59.28274293981014,5.574014971222486e+25,2694.246204384835,236.02871977005114,-752.6831854756704,0.17658275198656842,0.0,1.7459760256693293,0.0,-8.755324487174196,-3.8115346605150924
9961,2.63452159421188,-0.12368246022254706,1.0,1702.8577047976205,7.512069298455981e+25,101.30154688303863,59.283087565466325,5.5759362508316246e+25,2694.167478756152,236.02287131881624,-752.6637361213708,0.17656781782859807,0.0,1.746095596791152,0.0,-8.756016650115914,-3.811470077970582
9962,2.6342873485229363,-0.1236817971447862,1.0,1703.0689641047343,7.513425576491856e+25,101.30344081623186,59.28342195939407,5.577801121838785e+25,2694.0910423790024,236.01719423661643,-752.6448537924072,0.17655332600662282,0.0,1.746211627222663,0.0,-8.75668841408195,-3.811407385626106
9963,2.634058661525155,-0.12368114967527565,1.0,1703.2752183415141,7.515876329993702e+25,101.3052898158553,59.283748393347665,5.579622202726505e+25,2694.0164025386916,236.0116982112939,-752.6264175040329,0.17653917815276055,0.0,1.746324810885579,0.0,-8.75734433069111,-3.811346424848158
9964,2.6337100477951365,-0.12368016242256151,1.0,1703.5896506210956,7.517895666739246e+25,101.30810847595211,59.28424596688948,5.582399165922314e+25,2693.9025102273513,236.00324334523782,-752.5982870423828,0.17651761110375974,0.0,1.746497493188273,0.0,-8.758344397564134,-3.8112530499431445
9965,2.633395251617035,-0.12367927068899023,1.0,1703.8735972628654,7.519719365607024e+25,101.31065372902043,59.28469522409658,5.584907662418396e+25,2693.7995871857333,235.9956052295829,-752.5728686349919,0.17649813633070702,0.0,1.7466534247962742,0.0,-8.759247637128775,-3.8111686910611935
9966,2.6331051665622605,-0.12367844874523755,1.0,1704.135267930135,7.522830047588826e+25,101.31299919901748,59.28510917413404,5.587220013720411e+25,2693.7047059115016,235.98862467325486,-752.5494396368458,0.17648019042782762,0.0,1.74679699786153,0.0,-8.76008012892362,-3.811091254798707
9967,2.6324870933685096,-0.1236766967882308,1.0,1704.6928428843955,7.526482327905863e+25,101.31799665473685,59.2859910305286,5.592149312564711e+25,2693.5022741176103,235.97361529769475,-752.4994583099573,0.1764419541708872,0.0,1.747103152260783,0.0,-8.76185438501546,-3.8109254507080284
