# Frequencies [Hz],B1855+09,B1937+21,B1953+29,J0023+0923,J0030+0451,J0340+4130,J0406+3039,J0437-4715,J0509+0856,J0557+1551,J0605+3757,J0610-2100,J0613-0200,J0636+5128,J0645+5158,J0709+0458,J0740+6620,J0931-1902,J1012+5307,J1012-4235,J1022+1001,J1024-0719,J1125+7819,J1312+0051,J1453+1902,J1455-3330,J1600-3053,J1614-2230,J1630+3734,J1640+2224,J1643-1224,J1705-1903,J1713+0747,J1719-1438,J1730-2304,J1738+0333,J1741+1351,J1744-1134,J1745+1017,J1747-4036,J1751-2857,J1802-2124,J1811-2405,J1832-0836,J1843-1113,J1853+1303,J1903+0327,J1909-3744,J1910+1256,J1911+1347,J1918-0642,J1923+2515,J1944+0907,J1946+3417,J2010-1323,J2017+0603,J2033+1734,J2043+1711,J2124-3358,J2145-0750,J2214+3000,J2229+2643,J2234+0611,J2234+0944,J2302+4442,J2317+1439,J2322+2057
4.455085903999113636e-08,1.848784037766748407e-06,1.566804681850892202e-07,3.108805584007188984e-05,2.789086188990347942e-06,5.673516043236611920e-07,1.010417538035065535e-05,1.243246970205424947e-05,3.534322149284465817e-06,4.580224270594488801e-04,5.824735750081597033e-04,9.103305854085820634e-04,2.004940750457867254e-05,1.063617101526230610e-06,7.745005604498205259e-06,2.301104762558834217e-06,3.308869893369669672e-04,9.513358405972795568e-07,8.155901736119795518e-06,2.702616339483756194e-05,3.249298407942580072e-04,2.082869674805178908e-04,3.744411618238150615e-06,3.735766111916673747e-05,1.550425279782159270e-04,3.016098258187394060e-05,2.007778609806475274e-05,2.088130112112951771e-06,9.974007788535741997e-07,2.269709909131097217e-05,3.990861992793057112e-07,8.638163904044002933e-05,1.660588250948708596e-05,7.730455356262117026e-08,4.339176413893656634e-05,5.542588650822125310e-06,4.083691374831369418e-06,8.543158642321132538e-07,9.211355987326924144e-07,3.553507378700605616e-04,3.877470067219598886e-05,6.326454963097408483e-05,9.494576870229973708e-05,2.064073026068760915e-06,1.248440100025517893e-06,1.980667222286201258e-06,1.142485356180339770e-06,1.130585506832216121e-04,1.077485161006145427e-07,4.634285552953370244e-06,1.689626435437540541e-06,2.181218754997536752e-06,1.840608342971860811e-06,5.266807524759408972e-06,3.331789344846114919e-05,2.112809280015210713e-06,3.165591708092908729e-06,3.722907171583607474e-05,1.761173526404957366e-07,8.120413279427639614e-06,1.304444538620052837e-05,3.745003679765190294e-05,2.067041227644954196e-06,9.130598682228270474e-07,9.516238177448851590e-06,1.119081285080280204e-05,2.542233216121240260e-06,8.457154480484540269e-06
4.559209274637965000e-08,1.870277567914183342e-06,1.513446952692212845e-07,3.016154507696599662e-05,2.769083417333488490e-06,5.550834816719666881e-07,1.002904581475665834e-05,1.359437450499396402e-05,3.289026254594620016e-06,5.054195548929374870e-04,6.157979278203118585e-04,9.443288330751508849e-04,1.862142147274187644e-05,1.053751981527579721e-06,7.843308928220125363e-06,2.283290597761303368e-06,3.083192027504690156e-04,9.592376725793505556e-07,8.092382275638774637e-06,2.713192609292187720e-05,3.168271318229761943e-04,1.950681483295225570e-04,3.731895974751816928e-06,3.735540566689306649e-05,1.482170115217500193e-04,2.810675048224938908e-05,1.954721662778336326e-05,2.018984398185438815e-06,9.901185624216960405e-07,2.136134444016668358e-05,3.953038542667371374e-07,8.529910363314538425e-05,1.660462510422496330e-05,7.481435028611204277e-08,4.214298075596892789e-05,5.365990235054686354e-06,3.959724077958279246e-06,8.591723260175156391e-07,9.198563303578876801e-07,3.083660798835487454e-04,3.739783182357800975e-05,6.018287024286314400e-05,8.874793050246884143e-05,1.987672222270150435e-06,1.204118707309751088e-06,1.903389916690119577e-06,1.082170267663373358e-06,1.108697043231382490e-04,1.043323510299231596e-07,4.391724620630924956e-06,1.662008534714939820e-06,2.154872389773085709e-06,1.805622621643195868e-06,5.314039729304105031e-06,3.137840226170875542e-05,2.097233883629884825e-06,2.725817046188848554e-06,3.695939890030633070e-05,1.681151285072091866e-07,7.591975958951651403e-06,1.268887162608164716e-05,3.653878902294186684e-05,1.957136469291764221e-06,8.745773429091568120e-07,9.425063476042497173e-06,1.061617107419919250e-05,2.567932215026999686e-06,7.931940411401892121e-06
4.665766195728317366e-08,1.990938563508855984e-06,1.464148105066915391e-07,2.883314258575213468e-05,2.681088432468377891e-06,5.574980629195501049e-07,1.002260071410394304e-05,1.463803975840250231e-05,3.223983989533309108e-06,5.494245139764903458e-04,6.625408064978295479e-04,9.904880553576239557e-04,1.789335593658829816e-05,1.020383115659123194e-06,7.764627812791883310e-06,2.294761683502272809e-06,2.889245017593470438e-04,9.511337734219485057e-07,8.029981295783423105e-06,2.661698324155853602e-05,3.114971877294733403e-04,1.953143352223815448e-04,3.706626634407762572e-06,3.638371828799466935e-05,1.424855597587695573e-04,2.687227807053857282e-05,1.893148154237306983e-05,2.008068464954567427e-06,9.886756085880858556e-07,2.072275815159104641e-05,3.967431234590963480e-07,8.442158332849165393e-05,1.665173761043958894e-05,7.328933630924465160e-08,4.127232072529029352e-05,5.295585343670587986e-06,3.935000018326842357e-06,8.461961680272342431e-07,9.200850201943661784e-07,2.640003312470940648e-04,3.664959748437761442e-05,5.866115793798252288e-05,8.496369539837322286e-05,1.946140180174441300e-06,1.161937846821126983e-06,1.869407398521018853e-06,1.093343477163252930e-06,1.059709786933513945e-04,1.045696921687389393e-07,4.248541143299371006e-06,1.579593246444333096e-06,2.162691917170299221e-06,1.789878474184452284e-06,5.302512914400100772e-06,3.062412798156767573e-05,2.112005404030897196e-06,2.500532611652258839e-06,3.711332411480550554e-05,1.612447555666147725e-07,7.295573456648554847e-06,1.254445946243607505e-05,3.737333712574273693e-05,1.873213958536295881e-06,8.228163129831375573e-07,9.214074971088065546e-06,1.038998024550636462e-05,2.524218304740595868e-06,7.756081044407845101e-06
4.774813543721294857e-08,1.842531250689855611e-06,1.427861598782392689e-07,2.783320125455746908e-05,2.582304680710366581e-06,5.644676965023027981e-07,9.968086989165135460e-06,1.478609968910069762e-05,3.265702212690996247e-06,5.629203774982655681e-04,6.751785168051529454e-04,1.025380186605351612e-03,1.770472041589888420e-05,1.009508012003638516e-06,7.482617790532347179e-06,2.279002531393292732e-06,2.753152181486475183e-04,9.247173964375431424e-07,8.057394099790722212e-06,2.637237569493556763e-05,3.018153847439438266e-04,2.011215554361802998e-04,3.687820779999147112e-06,3.472110040326069238e-05,1.391841264995856962e-04,2.719731889686715547e-05,1.867692799681046418e-05,2.007236939855047447e-06,9.467678307454907070e-07,2.057345293656340565e-05,3.999299135522928089e-07,8.242053769475146251e-05,1.660186081509109593e-05,7.156057858176788318e-08,4.023707140307101804e-05,5.274593117696905452e-06,4.046276470036232786e-06,8.439436618198889999e-07,9.104775565309682271e-07,2.315767293701831398e-04,3.606821605610582100e-05,5.810312851841868134e-05,8.258259044851355810e-05,1.915827061695220664e-06,1.155571909460501592e-06,1.856309402496929168e-06,1.124662597767152616e-06,1.012565959993739524e-04,1.042748654575686397e-07,4.043484317704014065e-06,1.473907338857666307e-06,2.186848498192890077e-06,1.802453499081897376e-06,5.132540237557211882e-06,3.029279480543563963e-05,2.122693422114934837e-06,2.499406380448335819e-06,3.729187797108457980e-05,1.572945876312030667e-07,7.155726132170236130e-06,1.264484608394074023e-05,3.738099499784970154e-05,1.783798347122884374e-06,7.927913355489499490e-07,9.077214306367593777e-06,1.041833095911193204e-05,2.523226157484325980e-06,7.863238202619335916e-06
4.886409524372984003e-08,1.837050587890006701e-06,1.382660429908649342e-07,2.736527999928580452e-05,2.572987521405754319e-06,5.596087756307239957e-07,9.898886948604704319e-06,1.368906024268776315e-05,3.369217092248790546e-06,5.324284765576473401e-04,6.125205328202398304e-04,1.029035964175232902e-03,1.794186567516207405e-05,1.012737819927064568e-06,7.253226487253268265e-06,2.292645193803259779e-06,2.680084265815611713e-04,9.065352243198875011e-07,8.146125334046065486e-06,2.606289643410100734e-05,2.830508816190763764e-04,2.034890356116902488e-04,3.691989273826184844e-06,3.342451411739149204e-05,1.382805932543340697e-04,2.883417399499403329e-05,1.887977170429193659e-05,2.030551767929702236e-06,9.484991875422154543e-07,2.072543351656534690e-05,3.837156254954514970e-07,8.161580427881291201e-05,1.641505735134549601e-05,6.989780752917660388e-08,3.879453823177968328e-05,5.262832494541546450e-06,4.240215345317587111e-06,8.673387551800219437e-07,8.975047774080437762e-07,2.137289804074086021e-04,3.535836994152798216e-05,5.807617577956407232e-05,8.080588899203968757e-05,1.881731523725872741e-06,1.169181469059280421e-06,1.845404163311082281e-06,1.095436807905106723e-06,9.812025968354620763e-05,1.048935043042394117e-07,4.102303478242472291e-06,1.408299528452352558e-06,2.220010387373161224e-06,1.770199370403683462e-06,4.939195828417138081e-06,2.961914435725030730e-05,2.106682128245517217e-06,2.581241669456853801e-06,3.694878693683295719e-05,1.557517107711578377e-07,7.115669527226697789e-06,1.227067213500787437e-05,3.640798866090201233e-05,1.691821620459494534e-06,8.026186936569877582e-07,9.061809438220743494e-06,1.049464151857174418e-05,2.484104062268143295e-06,8.038761966609055975e-06
5.000613703812643385e-08,1.752794961391383866e-06,1.335499817439876954e-07,2.687404815039864343e-05,2.640832465855246320e-06,5.510714476944523284e-07,9.906283164847784099e-06,1.186859234118472203e-05,3.510288337773382186e-06,4.743290687538936424e-04,5.107057651544601607e-04,9.994615836166954349e-04,1.851105187293934049e-05,1.000904019783712036e-06,7.245568615802334913e-06,2.342502557001848520e-06,2.657508324678003499e-04,9.104670224857598656e-07,8.191041982338151693e-06,2.598961474357355223e-05,2.562050677213797913e-04,1.999896728589818011e-04,3.639722521389853184e-06,3.310936603274271467e-05,1.381590463392758713e-04,3.009705252470241515e-05,1.886393424236511212e-05,2.125185731180114369e-06,9.884702629985830835e-07,2.099921744636431694e-05,3.961662000046447179e-07,7.979255770047360930e-05,1.613938689750331906e-05,6.961718763912056825e-08,3.709766406596236933e-05,5.246367740668633986e-06,4.431919506701638158e-06,8.260258277063810044e-07,8.982291217065056332e-07,2.091044722138937155e-04,3.483838544741829396e-05,5.835608158083463903e-05,7.909271680947730168e-05,1.842175099484317668e-06,1.169501350431780561e-06,1.825376072581276091e-06,1.032961372062821847e-06,9.682208241981960168e-05,1.048924448009342046e-07,4.199065632567817864e-06,1.406765900373901936e-06,2.149096970029983392e-06,1.663588609212408460e-06,4.758507578634582275e-06,2.842992705340933131e-05,2.106868036665504246e-06,2.582587946988951366e-06,3.583609552239487182e-05,1.527344840886366297e-07,7.137318010640630655e-06,1.218623217137909322e-05,3.585967166977547935e-05,1.647223069900327008e-06,8.254118607563789298e-07,9.215668440755675779e-06,1.064794788360656484e-05,2.453880838892979902e-06,8.111476255478412804e-06
5.117487040337179170e-08,1.492353750176971696e-06,1.300418077751830156e-07,2.645171608035563042e-05,2.688044010950868720e-06,5.379018328897991585e-07,9.918912240849272029e-06,1.006260379794181522e-05,3.645997757083022914e-06,4.149446010516959259e-04,4.310658860903075805e-04,9.535547886912648695e-04,1.932303987959860055e-05,9.918403201734299055e-07,7.346624697285667164e-06,2.339291898263313143e-06,2.661456363262557599e-04,9.163773008829192487e-07,8.194422759202929534e-06,2.554614153618271600e-05,2.271281259253145530e-04,1.962610642882647448e-04,3.581749969242715856e-06,3.368406564370321938e-05,1.364772899016647684e-04,2.920425733794103644e-05,1.939861244654219734e-05,2.216844911984636484e-06,9.762507998522966318e-07,2.124981245495867263e-05,3.818495623298751754e-07,7.862572426455449910e-05,1.584886482655229861e-05,6.821268440857757384e-08,3.557496128091914515e-05,5.240803238904637928e-06,4.586896516130393668e-06,7.703270400382652421e-07,8.977283518183973371e-07,2.134674228645911157e-04,3.458069882886274915e-05,5.897072275506980214e-05,7.725177790498129855e-05,1.808723423425115555e-06,1.161914681399037267e-06,1.795747095741539725e-06,1.002038469799021422e-06,9.529659315216054379e-05,1.066009411146308354e-07,4.184139024252893959e-06,1.442016700342135174e-06,2.122345401576132159e-06,1.563597025289611847e-06,4.631370166234997240e-06,2.714485220232367243e-05,2.112083265640382990e-06,2.495807151929984255e-06,3.456576082156500863e-05,1.464979173861394071e-07,7.206628437309911872e-06,1.205798790072221009e-05,3.590222918081560410e-05,1.664763480747378261e-06,8.138272774792875559e-07,9.719981581335801235e-06,1.086600336171156489e-05,2.403066686776508117e-06,8.127983242727490263e-06
5.237091916948465899e-08,1.698685939372280362e-06,1.268913942933164661e-07,2.588139488275821470e-05,2.653130666710140269e-06,5.394041173435330365e-07,9.891176720170834363e-06,8.628065895095425123e-06,3.663511301302235300e-06,3.692876474985783445e-04,3.966875991858394052e-04,9.126898383212019017e-04,2.029043518818158344e-05,9.830460505030553254e-07,7.336814477602384102e-06,2.318314213775896256e-06,2.661876364779845522e-04,9.006587960879018429e-07,8.233151474591178336e-06,2.474406976315447729e-05,2.019246184867037734e-04,1.973450464135104339e-04,3.590447590098160120e-06,3.489490685804524293e-05,1.320553436704715927e-04,2.711318204258363678e-05,1.849594088195402822e-05,2.178760502808818927e-06,9.809209942015651788e-07,2.141626285775617732e-05,4.020253091630720379e-07,7.775999782303505306e-05,1.559798762599891008e-05,6.755475606979420466e-08,3.470364133684572777e-05,5.282391089437101818e-06,4.669704049627484677e-06,7.869130845547816597e-07,8.956797070452841084e-07,2.179675395617417574e-04,3.429485574467023478e-05,6.017661917602613951e-05,7.545999656706263382e-05,1.800252673730754910e-06,1.164537976709512848e-06,1.766066092889931721e-06,9.940743091719148863e-07,9.156311403333269384e-05,1.058827932253702542e-07,4.501147926248652857e-06,1.466415002221810876e-06,2.176372724855219713e-06,1.525520504625086697e-06,4.584541066236412400e-06,2.623264509623396437e-05,2.090157420233179311e-06,2.404603233198221804e-06,3.419357619522895642e-05,1.435648389641938001e-07,7.337498975102679703e-06,1.194977602262374826e-05,3.655577008108886741e-05,1.680102913852473541e-06,7.763267287304222985e-07,1.049519241975417404e-05,1.097499374791061233e-05,2.353987784948749725e-06,8.229305030327711078e-06
5.359492174651379621e-08,2.059012015769192488e-06,1.266940039779404537e-07,2.496172144826771079e-05,2.531419401477245034e-06,5.702668537115445248e-07,9.864062894246442120e-06,7.603136164082450606e-06,3.447740215646791308e-06,3.412772707527446251e-04,4.079598568305857053e-04,8.916284035614057508e-04,2.134044549395515037e-05,9.770770663333662899e-07,7.234803599457965083e-06,2.338594191087418606e-06,2.629720310079162213e-04,8.851837218716043549e-07,8.317713772051878635e-06,2.477760320791030465e-05,1.840581070907680214e-04,2.012092224305942520e-04,3.493915907112210177e-06,3.652370192575054480e-05,1.260382422061058949e-04,2.599371818969960227e-05,1.848241932557325747e-05,2.065948883578032613e-06,9.920166793994542084e-07,2.155304644603346317e-05,3.889245290053509542e-07,7.681319517157860356e-05,1.543344904786391860e-05,6.727885072300163647e-08,3.487894076507712095e-05,5.413504850616335418e-06,4.611225401529210223e-06,7.996390048091446001e-07,9.037990272088588405e-07,2.107766917123775916e-04,3.374431588802108417e-05,6.237073802859423950e-05,7.416303802800141697e-05,1.836245157634507196e-06,1.159991556505464138e-06,1.751181505656115316e-06,9.771723230346142302e-07,9.000240266078685786e-05,1.032674256320407393e-07,4.730013913604103469e-06,1.460019405415627188e-06,2.164648759711564793e-06,1.507193950499624310e-06,4.559409485371275207e-06,2.586065059546488476e-05,2.085383556431165643e-06,2.303942102198821633e-06,3.524628694245153743e-05,1.487187309327837270e-07,7.569448730051250000e-06,1.215063642465222994e-05,3.740354934068998975e-05,1.648292644029657754e-06,7.633492530303563966e-07,1.077785098415422759e-05,1.098972189487913127e-05,2.396489583889111278e-06,8.358928054132619143e-06
5.484753146529905571e-08,1.553073470211109103e-06,1.228659596783109656e-07,2.438394900124793988e-05,2.420692236699729435e-06,5.890963179647556855e-07,9.843628763898631991e-06,6.928846020901826785e-06,3.078316001828464872e-06,3.309673435534966771e-04,4.567147013631068521e-04,8.984606584328651020e-04,2.244108295587737056e-05,9.818085877435276233e-07,7.218797324273702030e-06,2.303888949813327089e-06,2.552826927226860840e-04,9.138494248446244841e-07,8.461365151631963132e-06,2.480965582276334341e-05,1.746337797521567978e-04,1.989555040149030912e-04,3.403205642317405492e-06,3.758417555276741641e-05,1.207818405587102222e-04,2.654549322241171177e-05,1.782875764944083521e-05,1.979944016460477911e-06,9.759023094148427059e-07,2.180955375780762497e-05,3.901754399332446380e-07,7.542763537414531351e-05,1.545038531418016920e-05,6.600249297459560189e-08,3.642231657986326075e-05,5.671799813600618902e-06,4.422048107233280805e-06,7.526274548382588101e-07,8.960570392896737243e-07,1.890026205527931967e-04,3.307917360988232234e-05,6.599189889513128833e-05,7.393275085174957353e-05,1.933059363790533565e-06,1.142111976922141128e-06,1.766775178322306969e-06,9.581032272826281495e-07,8.900374619679414837e-05,1.034285585296000750e-07,4.493219145216526945e-06,1.428542208128944006e-06,2.154544135633653476e-06,1.469461531881174277e-06,4.498151457759945221e-06,2.583942244511562962e-05,2.093647097953654293e-06,2.165708895735704916e-06,3.709418865550416305e-05,1.540336012168331784e-07,7.960360707428192019e-06,1.216104964970667124e-05,3.665224168588240828e-05,1.637402090152113508e-06,7.830342212526577554e-07,1.023018033169757803e-05,1.113202493872654075e-05,2.416039109331014253e-06,8.210960075369202121e-06
5.612941692619678495e-08,1.694248679896776327e-06,1.184766445924479190e-07,2.420812007018201690e-05,2.486778709141244663e-06,5.810456351336882423e-07,1.003863237628409362e-05,6.574661973186454758e-06,2.795569873407506122e-06,3.394291448665025072e-04,5.127856762645692772e-04,9.404986075405414279e-04,2.362863041863594920e-05,9.744117842240405466e-07,7.226149773816330724e-06,2.278596215095333575e-06,2.457967161618710198e-04,9.868414596281274063e-07,8.684773694043983799e-06,2.446271065239402162e-05,1.736668336098061568e-04,1.848186889964515583e-04,3.423512092406664489e-06,3.661520820245140124e-05,1.181635126215460418e-04,2.782392856054609565e-05,1.761656196423633713e-05,1.909180184231787581e-06,9.715807184842589857e-07,2.236986159674234892e-05,4.413022250007559096e-07,7.455025546050546086e-05,1.584948556433471542e-05,6.389587017713263848e-08,3.964593298696013406e-05,6.084679862243801874e-06,4.290412278640840882e-06,7.175910303045424239e-07,8.975036923211044021e-07,1.638169781072563807e-04,3.308754372601324591e-05,7.144033119338754148e-05,7.538263791907747022e-05,2.101283140838868756e-06,1.145516706870444639e-06,1.827960819703709862e-06,9.497575793010511349e-07,8.596062605126007859e-05,1.036518121914493384e-07,4.221818761856820989e-06,1.364326303499044096e-06,2.101515235745271270e-06,1.460168260387301864e-06,4.439513928864116049e-06,2.570252879059105241e-05,2.081117329458170645e-06,2.064002186340421001e-06,3.814943503285178671e-05,1.519812785437109704e-07,8.578278225445239258e-06,1.215927767969382398e-05,3.551063931308938307e-05,1.680481130203495424e-06,7.913830907874109553e-07,9.750432353554901242e-06,1.158519045658557818e-05,2.335201132626199999e-06,7.677545485053102517e-06
5.744126235595657199e-08,1.935983987399394046e-06,1.159606036076224904e-07,2.321334981326128374e-05,2.653868184196348918e-06,5.594141498836591484e-07,1.041220606810159103e-05,6.590363574277817319e-06,2.800297550250194377e-06,3.715550844132550073e-04,5.271420500855886464e-04,1.032523704399735840e-03,2.501457350100477100e-05,9.783377713149583209e-07,7.046702930472654605e-06,2.373863043859261698e-06,2.416015314601758959e-04,1.036463093695830368e-06,8.778953551659121119e-06,2.429972784494231509e-05,1.807731100158505271e-04,1.670476238240256410e-04,3.437399766148800508e-06,3.485476918485831249e-05,1.192860008821304243e-04,2.835610364764496865e-05,1.809806711764671519e-05,1.896786276784366244e-06,9.674371673743249090e-07,2.338608664785089453e-05,4.092548671017151721e-07,7.278595839917596799e-05,1.697009012440734547e-05,6.276053564200037304e-08,4.488266382450531509e-05,6.663479342495913701e-06,4.341033847940785188e-06,7.268620307283746332e-07,9.145114360608913679e-07,1.472591707285046648e-04,3.346973658539905327e-05,7.896919102979684858e-05,7.916094886997280947e-05,2.339049288695165904e-06,1.153998872567369159e-06,1.950108525018770336e-06,9.500450406659106424e-07,8.493576544864827162e-05,1.020590469837598631e-07,3.890052277041121574e-06,1.273672669790302323e-06,2.058876726066429782e-06,1.507949746877049285e-06,4.430642187370755023e-06,2.520069776136244858e-05,2.115844733767326395e-06,2.083632321422525954e-06,3.797104638685294930e-05,1.517425769992012331e-07,9.490987678156704313e-06,1.230327230690954877e-05,3.675497368710292423e-05,1.673323203938960510e-06,7.756643497386934085e-07,9.718534171726602407e-06,1.213022712905456668e-05,2.382878624517707012e-06,7.185866422023953722e-06
5.878376797293781117e-08,1.882739493759172334e-06,1.144618474298723015e-07,2.201797050073604883e-05,2.541780178314369764e-06,5.273613747628374355e-07,1.010171573451418616e-05,7.144950896807780547e-06,3.274495610994078406e-06,4.380079271207710200e-04,5.014303613596334886e-04,1.208299300406165356e-03,2.674522264736439766e-05,9.772087171065316562e-07,6.946269413473949448e-06,2.287001445093793578e-06,2.525467415418195709e-04,1.044355206754474523e-06,8.666033892815501544e-06,2.417915856997831167e-05,1.948906669419008214e-04,1.603297630182203459e-04,3.443950500615860277e-06,3.634151470461407016e-05,1.253064238611865965e-04,2.872195379586202864e-05,1.844132294061721230e-05,1.969005634408121245e-06,1.014955657025821163e-06,2.490920959269050163e-05,4.298995953317665180e-07,7.316272258142828748e-05,1.931080889922002616e-05,6.229324325264786103e-08,5.236995002692905942e-05,7.387803883420027991e-06,4.326142019440801058e-06,7.654145319692467730e-07,9.291720877612201469e-07,1.454288948555774053e-04,3.244209343020648873e-05,8.841082973921124682e-05,8.592745533806647913e-05,2.617762209896612514e-06,1.115531096149148198e-06,2.148119119753904879e-06,9.562660469565408899e-07,8.458097291851732267e-05,1.028962104300496564e-07,3.842234190483021353e-06,1.226402484588834999e-06,2.139290174918680218e-06,1.578540997784218005e-06,4.439370521134138160e-06,2.507598278582298128e-05,2.139438455611324066e-06,2.221226442375045016e-06,3.898777048855486604e-05,1.567116050414840776e-07,1.074035912008234394e-05,1.225890994720472727e-05,3.769270209997078368e-05,1.615031240381927184e-06,7.981463379839365371e-07,9.643154078754994266e-06,1.191267498728793307e-05,2.347974173129439787e-06,7.309789171079475071e-06
6.015765036086192565e-08,1.885149950306078631e-06,1.134566873415829875e-07,2.270624033942862861e-05,2.417766221552185152e-06,5.485679280791755008e-07,9.861347049038660939e-06,8.609823046579241030e-06,4.510729034985238167e-06,5.520446705140154200e-04,4.870465343419306593e-04,1.537341702287075076e-03,2.887595650061476331e-05,9.790642803254299472e-07,7.694378116493113992e-06,2.168356492187157861e-06,2.899958908734874248e-04,1.145173855883304577e-06,9.192182471317131992e-06,2.421051628107956074e-05,2.130514901838220982e-04,1.773631104465229829e-04,3.429973492335868644e-06,4.575265002647895104e-05,1.383257156078704472e-04,3.222251051917262866e-05,1.767250522308386789e-05,1.896958642404573334e-06,9.801105652481186525e-07,2.679155471604240915e-05,4.810170200285686660e-07,7.117343937237480484e-05,2.344730289433852823e-05,6.376522605889768306e-08,6.174294425026878802e-05,8.167642397118188101e-06,4.268714085186146133e-06,7.662936548251445917e-07,9.027341649261106742e-07,1.627253215135449115e-04,3.286954013867149452e-05,9.852992017705933703e-05,9.605242578571814699e-05,2.867693914049136628e-06,1.136910859471289529e-06,2.426052549405734371e-06,1.008071827002453758e-06,8.348955645736999597e-05,1.023498016704129121e-07,4.096938533914703703e-06,1.333417483397119340e-06,2.124076046157108785e-06,1.735309037333317622e-06,4.744079529895174693e-06,2.706068088699935855e-05,2.059253514677330381e-06,2.472306519783771087e-06,4.519986221386235821e-05,1.668094024952371330e-07,1.227418516879634367e-05,1.193870784073437015e-05,3.720504948502270832e-05,1.726770707812418172e-06,9.249938895088121607e-07,9.908803754992145534e-06,1.172414935897832032e-05,2.298953157021169199e-06,8.558635700319514386e-06
6.156364285130161572e-08,1.543530740227183173e-06,1.191823819683039451e-07,2.773412884946198286e-05,3.017967860085720618e-06,6.433941734179998435e-07,1.253190387969675619e-05,1.163957678596427615e-05,6.492281092860137495e-06,6.943971041953093080e-04,5.149786378078198253e-04,2.120308060249829867e-03,3.110834342457115086e-05,1.113859895208179456e-06,1.018796669880666401e-05,2.879679838720951732e-06,3.594732720529806398e-04,1.513727582043503936e-06,1.186072476605961000e-05,2.509037468059631797e-05,2.291042224042417184e-04,2.297473485116085774e-04,4.399972281939360327e-06,6.625045353251640375e-05,1.611348467066620104e-04,4.417420859772448277e-05,2.097197951303282742e-05,2.153040098308274200e-06,1.117212776624024043e-06,2.857335473926736184e-05,4.296543599094738561e-07,7.360290296343230138e-05,2.919716499287553456e-05,7.446366328684772683e-08,7.085948264968631083e-05,8.787552387309290395e-06,5.061851510876140650e-06,8.464284876963308111e-07,1.043658409311344604e-06,2.031881356754615950e-04,4.229599169709828829e-05,1.061192246069513154e-04,1.084848567612894639e-04,2.991584061140047970e-06,1.459095319506406902e-06,2.742829489252537318e-06,1.269552691338431065e-06,9.961635544202722750e-05,1.209891466953707179e-07,5.177789773658642511e-06,1.738600349147104701e-06,2.312577166300114006e-06,2.234778047345459701e-06,6.333169639917009163e-06,3.316772269373732877e-05,2.384114001564752481e-06,2.903981324574219384e-06,6.008361194290189663e-05,2.105354923133335381e-07,1.381702369554181574e-05,1.346583588736412099e-05,4.553897448656064233e-05,2.178796160517880439e-06,1.197386850251053907e-06,1.211300632096189396e-05,1.502001304600151648e-05,2.390808214751109840e-06,1.132713695991492631e-05
6.300249591510656944e-08,3.047069789036242432e-06,2.049734945639795341e-07,3.743871550952117575e-05,4.482270263555363579e-06,9.304534243128505106e-07,1.953259334942969420e-05,1.611320157386173134e-05,7.115998805047569304e-06,7.350327747485839100e-04,5.754438485071288432e-04,2.816563186935117351e-03,3.248040283954647066e-05,1.823743803309596235e-06,1.363755064307497204e-05,4.743397602859684827e-06,4.172457770670143120e-04,1.972883767986548460e-06,1.672476791798747686e-05,4.307963492782528048e-05,2.352615366923370931e-04,2.890546643371208111e-04,6.958184912016305429e-06,7.551624789647796261e-05,1.930609236124509770e-04,6.744736605189233616e-05,3.433832877725144516e-05,3.664463022297396374e-06,1.835333033028679372e-06,2.950978951672410095e-05,8.465516325680575218e-07,1.221318907543078656e-04,3.313710427948946040e-05,1.115484513273291415e-07,7.507782931182610683e-05,8.923517531241556379e-06,7.864213803792032782e-06,1.187068391417052594e-06,1.736281949829806054e-06,2.487384128098894917e-04,5.975510057108492724e-05,1.064980663104395976e-04,1.185456445582667295e-04,2.925945257143619908e-06,2.182235923020923850e-06,2.961126898238652662e-06,1.876581384446600216e-06,1.573835148067231644e-04,2.013443408892670907e-07,8.669303540498191616e-06,2.454825337182720774e-06,4.079288035168672173e-06,3.170311660991436293e-06,8.897253763645921509e-06,4.189107925797015756e-05,3.592004815480074849e-06,3.161637415777176261e-06,7.227082501491419804e-05,3.063678730995618640e-07,1.478473877338695771e-05,2.087075129795039466e-05,6.849814619578557372e-05,2.633681727759709965e-06,1.545311139328547471e-06,1.609057383630039357e-05,2.620617282212294832e-05,3.992856075621286316e-06,1.391221038696359967e-05
