# Frequencies [Hz],B1855+09,B1937+21,B1953+29,J0023+0923,J0030+0451,J0340+4130,J0406+3039,J0437-4715,J0509+0856,J0557+1551,J0605+3757,J0610-2100,J0613-0200,J0636+5128,J0645+5158,J0709+0458,J0740+6620,J0931-1902,J1012+5307,J1012-4235,J1022+1001,J1024-0719,J1125+7819,J1312+0051,J1453+1902,J1455-3330,J1600-3053,J1614-2230,J1630+3734,J1640+2224,J1643-1224,J1705-1903,J1713+0747,J1719-1438,J1730-2304,J1738+0333,J1741+1351,J1744-1134,J1745+1017,J1747-4036,J1751-2857,J1802-2124,J1811-2405,J1832-0836,J1843-1113,J1853+1303,J1903+0327,J1909-3744,J1910+1256,J1911+1347,J1918-0642,J1923+2515,J1944+0907,J1946+3417,J2010-1323,J2017+0603,J2033+1734,J2043+1711,J2124-3358,J2145-0750,J2214+3000,J2229+2643,J2234+0611,J2234+0944,J2302+4442,J2317+1439,J2322+2057
1.023434601422922109e-07,1.846518388031838712e-18,1.189048004801930091e-19,3.314474619783409810e-17,2.714593991597724271e-18,6.165807874010558084e-19,1.191377397436730158e-17,6.399517004908339449e-18,2.056887353998410738e-18,3.373506389580530239e-16,4.918371645730223678e-16,1.149663061051770170e-15,2.070274810185135188e-17,1.133633790500709528e-18,9.491844314668610077e-18,2.586577857592162867e-18,2.936321064696539469e-16,1.060248525075883825e-18,9.672060045910461898e-18,2.533824919345709803e-17,2.323608049323677459e-16,1.578679684008919093e-16,4.086871126007984578e-18,3.964601090560139041e-17,1.257844339778452262e-16,3.182476983654709864e-17,2.156874034617809322e-17,2.239917669400606167e-18,1.172356865398965630e-18,2.984601932035900330e-17,4.451836515270115520e-19,7.010323610908605189e-17,1.810375123641250900e-17,6.404763833957792624e-20,4.288400722223584392e-17,6.011285951181498142e-18,4.286644293985784315e-18,7.479906996991966687e-19,1.101201024166226951e-18,7.910308529857510633e-17,3.303324907806054446e-17,9.394166048565858846e-16,4.895167512334705492e-17,2.185563401650731717e-18,1.338151501781410974e-18,1.636017722643971471e-18,4.974028811675460634e-18,6.651476009747450164e-17,1.300747067222616373e-19,5.237844030212143987e-18,1.552732039391893145e-18,2.569508144760594128e-18,1.754444853860242522e-18,4.606310596679132676e-18,1.829824269504061284e-17,2.491199564437357069e-18,2.985700808636754705e-18,4.393099058135906229e-17,1.608316685036660235e-19,8.667217715242423164e-18,1.348895903753713229e-17,4.385058712659649832e-17,1.795010693273797152e-18,8.860494391482892136e-19,1.003921238550034071e-17,1.499451812058524282e-17,2.700576261461788940e-18,9.091126209294776522e-18
1.047354108840931230e-07,1.964968093106228322e-18,1.242104970380177595e-19,2.359455994705311386e-17,2.742986829945052972e-18,6.408853479213178125e-19,1.258164314529723786e-17,6.418252388959976775e-18,2.072215259737931191e-18,3.705705048722563342e-16,5.256198150562504007e-16,1.196877909952599140e-15,2.057916737124218037e-17,1.180122254449267472e-18,9.847632793417351621e-18,2.773217913932961889e-18,2.819371088727776505e-16,1.104097459329791689e-18,1.065069332200936400e-17,2.617720100648014175e-17,2.125899998043073189e-16,1.635179415159302310e-16,4.293169937835023936e-18,4.220017300506723330e-17,1.324618225984625653e-16,3.082654049266573010e-17,2.611379469993600222e-17,2.336007008001557316e-18,1.220041585197268791e-18,3.020867375442096163e-17,4.540490629465715183e-19,7.329511716719157168e-17,1.861439284186539945e-17,6.656776130556961639e-20,4.382980347562505606e-17,6.273185265818011363e-18,5.132159029865905166e-18,7.470967432790110169e-19,1.145072880130171361e-18,8.297688640278146528e-17,3.453572555834518732e-17,9.451154544841780736e-14,4.917611434617548660e-17,2.209950364817643769e-18,1.390105278752300354e-18,1.708450258700694767e-18,1.040885399678523683e-18,7.102680817950312744e-17,1.343806417743287609e-19,5.399084661580759016e-18,1.645610438625603920e-18,2.683934091182922480e-18,1.753100596856030023e-18,4.741096438431699283e-18,1.894015554754223984e-17,2.569022512900492906e-18,2.915622980321452621e-18,4.620461377461707525e-17,1.716549635609526012e-19,9.140718825355716791e-18,1.401856813632041268e-17,4.622984338713180303e-17,2.054157401800613664e-18,8.184486423556765470e-19,1.044428570784790892e-17,1.439731141722041503e-17,2.824147037989708511e-18,9.204335009794562739e-18
1.071832658169703015e-07,2.171878840555861221e-18,1.306438493458592203e-19,2.315038121083238121e-17,2.874170409719773048e-18,6.535012221511946517e-19,1.319991489397593931e-17,6.925557899295281066e-18,1.789289552909691611e-18,3.833102376923788849e-16,4.793320215734331405e-16,1.035218899303271627e-15,2.047556128124961844e-17,1.238837783591270992e-18,9.571343381006121418e-18,2.854617416768424248e-18,3.021208333623435594e-16,1.186052120416615740e-18,1.087943410923011792e-17,2.712490517465423763e-17,2.215116230947344174e-16,1.705458544863787164e-16,4.544689653107817436e-18,4.843333917736597025e-17,1.360280969628622785e-16,2.845764191613431723e-17,2.719074794626044025e-17,2.430550275102087886e-18,1.265902218473803510e-18,2.972045331266107675e-17,4.890763446060960867e-19,7.612750262579857377e-17,1.951336278307508481e-17,6.933941238575250035e-20,4.469086168361394803e-17,6.514394738189205766e-18,5.444171020478521131e-18,8.146563255568818614e-19,1.204042974350154067e-18,8.534811898647726738e-17,3.603995665191719657e-17,7.919109265783286563e-16,4.947897841169949442e-17,2.143265778494124044e-18,1.484762333901728175e-18,1.777706207232459359e-18,1.215722629188828623e-18,7.317915174535348877e-17,1.454792839438610897e-19,5.644038483141257307e-18,1.688247602206164257e-18,2.794058639200300177e-18,1.953334562372994181e-18,4.982394594291564235e-18,1.913527709766821909e-17,2.685070412421966756e-18,3.096496344089960390e-18,4.861655600395291471e-17,1.809451869600102205e-19,9.541287400294774110e-18,1.426679017585693180e-17,4.979426751835127721e-17,2.183123784751388166e-18,8.257771347885834946e-19,1.133469481720638632e-17,1.799045953776938483e-17,2.913876192035848060e-18,9.474027552543236408e-18
1.096883315224205459e-07,2.165969000980299870e-18,1.366816480152008151e-19,2.356283121631992230e-17,3.018108750177687559e-18,6.819170423627395430e-19,1.400208694300366465e-17,8.424791269314453527e-18,1.602042478945569452e-18,4.234056292558752086e-16,4.633204443561907179e-16,9.982906089893938296e-16,2.078471440867729533e-17,1.314371164639593684e-18,9.618302023823993451e-18,2.893477911481576555e-18,3.666175394040544657e-16,1.260364652484884978e-18,1.130658975688350125e-17,2.877105524136931016e-17,2.570238480786557834e-16,1.803630016979307410e-16,4.791563814989298381e-18,5.027126816783374308e-17,1.341117954174625496e-16,2.993299480313644875e-17,2.982427037740092868e-17,2.691928136629968174e-18,1.321012644785131802e-18,3.087707012876053278e-17,5.115809669303487780e-19,7.940915645683462984e-17,2.080023701161009746e-17,7.253958709550645499e-20,4.689563069001776729e-17,6.764277393623301490e-18,5.561276370114192679e-18,8.375127935785964684e-19,1.259759871547506696e-18,8.729847742062464225e-17,3.756169446017625521e-17,2.544400026471796018e-16,5.000917805084399778e-17,2.101542572107060557e-18,1.572729154018891998e-18,1.858023291423030923e-18,1.181186465458436014e-18,7.179430012046359017e-17,1.544939268524810633e-19,6.069788857376841688e-18,1.813840738476377742e-18,3.065809737167055145e-18,1.979003195372534768e-18,5.159943804681230630e-18,1.904551797599021076e-17,2.802148646318760514e-18,3.415583159632163651e-18,5.130720027115096888e-17,1.916115386375629546e-19,9.794146221989926910e-18,1.487962559334682423e-17,4.769831116298438909e-17,2.342883526058521279e-18,9.113684079866848776e-19,1.162450491983147809e-17,1.529059108190251040e-17,3.003373117371278982e-18,9.783220862796143153e-18
1.122519451190993346e-07,2.163235065424574405e-18,1.429897579617223856e-19,2.253481666137473634e-17,3.131717516278823083e-18,7.131438179840220305e-19,1.467884504038836296e-17,8.704903608600888868e-18,1.752363749845129030e-18,4.669430043381686780e-16,4.785049199633714002e-16,1.147324359431830504e-15,2.082966364226169142e-17,1.386665369878253415e-18,1.044996974296321550e-17,3.145673234200131137e-18,3.961754412460582030e-16,1.267619942752507744e-18,1.238437966530891820e-17,3.014722068608932865e-17,2.971865407404043698e-16,1.826783145418837958e-16,5.067195382135917913e-18,5.137871620954233104e-17,1.350700696520514072e-16,3.408719482226943089e-17,3.021571775309356153e-17,2.652680746164491169e-18,1.408059229444707536e-18,3.548908698367231602e-17,5.422658826121472934e-19,8.290576052773866357e-17,2.167422197845018114e-17,7.572847470327452904e-20,4.925115917285598298e-17,7.029935162185953053e-18,5.911771497049701481e-18,9.110696627008911232e-19,1.319844834116788766e-18,8.966781271137183820e-17,3.883650375669874860e-17,1.369339928515401931e-16,5.082323639189157490e-17,2.162224391339493913e-18,1.663175790409025885e-18,1.947504410494241590e-18,1.259156023348758341e-18,8.189830447324062688e-17,1.543908616272578596e-19,6.400879227973490599e-18,1.879245842221520648e-18,3.027828049583804421e-18,2.044418757300345088e-18,5.625984042101503492e-18,2.015365283078480981e-17,2.942206427630084997e-18,3.737071909141301006e-18,5.450522391125312280e-17,2.123671650440752636e-19,1.004278278371967351e-17,1.570022707696699509e-17,5.143919229556162537e-17,2.453958792409335514e-18,9.524509798689909384e-19,1.274865779071301504e-17,1.573946649559179316e-17,3.197526687427066672e-18,1.028869698044563241e-17
1.148754749765317516e-07,2.347038232844200972e-18,1.485489260508678634e-19,2.179648057309155030e-17,3.469679735625237515e-18,7.595007382121202519e-19,1.534452112545840540e-17,7.200159671557456178e-18,2.207351651390901146e-18,4.462427378090870718e-16,5.511595575042510208e-16,1.397816112380084083e-15,2.034304294052137236e-17,1.436631615644258435e-18,1.113924291697272928e-17,3.291240765186081644e-18,3.982202062234253987e-16,1.422137744188053017e-18,1.306212865417664698e-17,3.162684408169698875e-17,3.009624748595888346e-16,1.974322491935236085e-16,5.201010187739300490e-18,5.029705139399036173e-17,1.397165133946645738e-16,3.633189369914018492e-17,3.086460608061541075e-17,2.824914809816710890e-18,1.455802645956988833e-18,4.308904444620751623e-17,6.028894178477253741e-19,8.555501196260042955e-17,2.209417919129310586e-17,7.839901816995982109e-20,4.890656731707543686e-17,7.241012486802657011e-18,6.260588619039576538e-18,9.549220210131320115e-19,1.374550646339040721e-18,9.179236674122531424e-17,4.055420966488732147e-17,9.475002165783296025e-17,5.139435819308861198e-17,2.248545362597924831e-18,1.710888791682421060e-18,2.019236649436612480e-18,1.295180988878148697e-18,8.092035762386813613e-17,1.613232833380143143e-19,6.920654798156575393e-18,1.943220600489390958e-18,3.176580341641508870e-18,2.074673671735016812e-18,5.755837806964096142e-18,2.209842426408254953e-17,3.087027279375482218e-18,3.809847851337217227e-18,5.912257821363498545e-17,2.096428467641848018e-19,1.041716033796299688e-17,1.639771147408957388e-17,5.282819099891216734e-17,2.648146855291514208e-18,9.730410593672244072e-19,1.278260457074667781e-17,1.731653721026983960e-17,3.384885721250149599e-18,1.062248971989828841e-17
1.175603214454982508e-07,2.478644266594875914e-18,1.550227828646043503e-19,2.142659357341950532e-17,3.548337032105617587e-18,7.896648874704046055e-19,1.552460159093821483e-17,7.017807501153675112e-18,2.451051053915016000e-18,4.360117019322543394e-16,6.640596471290180939e-16,1.683996643834803891e-15,2.048717807980070833e-17,1.505725351061624813e-18,1.193543198783693758e-17,3.532191921907760492e-18,4.125570694673136150e-16,1.417568192166404898e-18,1.368410031513411383e-17,3.231091775092437993e-17,2.749462256424491595e-16,2.048771331731179875e-16,5.408647095268291785e-18,5.318178626419833243e-17,1.402130375609822611e-16,3.841813435773573644e-17,2.919239176518887980e-17,2.982831718885331726e-18,1.507632540492781367e-18,4.853305583948238825e-17,6.261942658897419123e-19,8.911342887992107098e-17,2.288974430254928316e-17,8.282959507469435150e-20,4.824989633466659359e-17,7.484450863224713739e-18,6.345418671953853602e-18,1.010178563286253961e-18,1.440064738289509908e-18,9.601978485017012681e-17,4.233416826668172700e-17,8.079816627176741988e-17,5.134727146515147354e-17,2.300153028204549666e-18,1.787672075485938170e-18,2.079675711962107535e-18,1.255410860669365370e-18,8.203031997659544883e-17,1.663415603802192241e-19,7.331408286001125302e-18,2.072971517987311033e-18,3.215125394902219227e-18,2.244028507121047499e-18,6.002572091164798845e-18,2.255413024157978989e-17,3.198220036160103842e-18,4.020919354957687829e-18,5.877509354771620573e-17,2.298818593320030336e-19,1.084964916007028423e-17,1.698549359493012114e-17,5.638435408983025477e-17,2.551909188824678032e-18,1.063559905282304407e-18,1.473698646921044368e-17,1.791591211426566613e-17,3.553061415050687109e-18,1.103760924422366099e-17
1.203079176054966693e-07,2.594015111632870944e-18,1.630526282221004561e-19,2.265778019631691119e-17,3.717659663090141619e-18,8.209058445906828530e-19,1.624358221080803455e-17,8.566444803584602104e-18,2.207835982013270382e-18,4.874929622173225595e-16,6.024325334212530120e-16,1.852857743308805191e-15,2.212191302003839891e-17,1.600596190170476369e-18,1.212881953229549731e-17,3.504641863701404089e-18,4.019189841560966865e-16,1.484244839082509533e-18,1.478955921314217414e-17,3.356058621360743301e-17,2.669359264485192614e-16,2.149907046794805782e-16,5.764476602045946166e-18,5.870652968972218921e-17,1.442338977971042376e-16,4.422102108400827805e-17,3.553601213400421469e-17,3.137151773266291270e-18,1.610252602682935895e-18,4.809561877636352938e-17,6.355279944083315681e-19,9.293848419097716753e-17,2.401041817335252618e-17,8.543200731281126938e-20,5.154468034903509765e-17,7.951061613686788278e-18,6.502689978529798024e-18,9.986216198596926538e-19,1.509177708224038539e-18,1.025070743068414415e-16,4.405842059700455505e-17,8.139765333762872271e-17,5.138227907088724193e-17,2.476598759926071345e-18,1.892278740695525358e-18,2.153517910108451107e-18,1.311361505885162862e-18,3.435955146544049885e-16,1.736880357731780211e-19,7.477357697976201213e-18,2.108741765906155484e-18,3.395216247269128800e-18,2.296195698615420170e-18,6.175820080216748037e-18,2.304954730121934205e-17,3.385834472535179185e-18,5.090975742239264995e-18,6.334670878326509080e-17,2.189344339814434134e-19,1.129525439058502804e-17,1.774698506309065083e-17,6.288122031752204913e-17,4.750792896589243646e-18,1.139481951159709014e-18,1.482334639377181481e-17,1.871942048811357864e-17,3.700258376302143160e-18,1.188395743892596582e-17
1.231197300296703002e-07,2.629741096722430081e-18,1.700854302751278888e-19,2.273522214577551164e-17,3.924173952235241661e-18,8.469020208540643692e-19,1.714100061449896540e-17,9.488852086024200842e-18,2.383553995434740120e-18,4.988686609328579019e-16,6.264356663259821656e-16,1.526523786830044604e-15,2.410328697936303090e-17,1.718665228897024738e-18,1.272264955910169794e-17,3.670944626007203803e-18,4.060658158562542032e-16,1.507868954428392588e-18,1.478342593609472692e-17,3.586880067688546293e-17,2.947745056197110158e-16,2.224575001036137011e-16,5.815655525255424975e-18,6.570894794043564125e-17,1.558510391816492982e-16,5.258172011390720128e-17,3.631977154312430854e-17,3.297375461406225033e-18,1.702793526147142332e-18,4.555774694424817616e-17,6.906053666677331317e-19,9.673363557202495279e-17,2.478621916343046139e-17,8.960418525856869326e-20,5.785158342024149014e-17,8.558561218655993301e-18,7.188132949818270175e-18,1.037748636384897228e-18,1.584169478651449323e-18,1.058799337184667707e-16,4.603747865383269357e-17,8.754100420110568885e-17,5.243453301861102547e-17,2.951807789693709697e-18,1.940781603218211523e-18,2.223391421553148963e-18,1.441137257070650520e-18,2.825302081380018967e-16,1.823750268636908408e-19,7.939774876464084680e-18,2.207587790051397146e-18,3.603445499928742670e-18,2.446430860459774425e-18,6.748160954128610241e-18,2.318956591806688481e-17,3.542480449978183351e-18,5.350224173932580704e-18,6.620317764115920498e-17,2.189196223785374499e-19,1.188489031597926412e-17,1.866352096423917551e-17,6.504935710906264493e-17,2.280159264372537859e-16,1.333884581426150745e-18,1.535976921246680289e-17,2.038985301059059579e-17,3.971718666778153447e-18,1.231794928934463562e-17
1.259972595676138772e-07,2.701747757691806583e-18,1.779676450152478428e-19,2.349196693010110614e-17,4.043564564316349024e-18,9.075708700060569657e-19,1.780389976074780093e-17,9.238078699157157527e-18,3.541430780758614509e-18,4.512192661436837343e-16,7.685238255930398071e-16,1.210237232187120632e-15,2.507907830301346919e-17,1.752482838961165914e-18,1.366271490608916694e-17,3.805651134060742224e-18,4.298476738566582820e-16,1.630229719699104135e-18,1.582241357463710255e-17,3.761956991752443108e-17,3.290860607415442475e-16,2.438703522321537599e-16,6.211801456151676172e-18,6.662325921904257198e-17,1.626622073855977264e-16,5.769105009634576646e-17,3.614047210070648642e-17,3.287861479571121787e-18,1.858261070787493221e-18,4.360249420855487562e-17,7.540197024323818873e-19,1.013127562094349088e-16,2.566951501028378262e-17,9.334243762945469343e-20,6.277067148402272161e-17,9.068654413408742946e-18,7.029048571177832033e-18,1.079758644287246229e-18,1.656828605625008216e-18,1.061365705858235145e-16,4.815298265139699192e-17,9.263905439834940544e-17,5.468996010807241760e-17,3.508543247799069915e-18,1.992644882287624484e-18,2.290903042309683704e-18,1.461921943784510934e-18,8.866769666754154026e-17,1.952295612946991554e-19,8.782255360804903962e-18,2.256997085171462976e-18,3.676507532937003386e-18,2.663677635346835866e-18,6.872255369019180983e-18,2.491886581491483091e-17,3.888660085428031809e-18,5.408696862568397372e-18,8.660559500101493908e-17,2.350641828876798458e-19,1.263909148850257989e-17,1.924897588037980626e-17,6.522233930238666083e-17,1.265635465153155738e-16,1.371063414959980974e-18,1.574531815301361740e-17,2.089506129571595306e-17,4.117205398387826307e-18,1.304472395922126401e-17
1.289420421464774184e-07,2.920074441055044452e-18,1.860367543044125298e-19,2.380036806798449997e-17,4.231076668299240625e-18,9.414963756475378947e-19,1.861913596553089601e-17,1.002275213800893725e-17,4.063938918715182056e-18,4.794089962126804868e-16,7.434739911921296578e-16,1.213560652086583660e-15,2.752350935473037138e-17,1.791967444179944517e-18,1.441059420207112667e-17,4.063961954332628966e-18,4.431522351748968766e-16,1.759567121763949593e-18,1.571504574959925285e-17,3.875208776331719222e-17,3.413940237138892778e-16,2.655531979544901924e-16,6.401834522108321647e-18,7.015875733606386151e-17,1.709482469096109686e-16,5.766123153155106069e-17,3.475976482940636624e-17,3.502699633867350706e-18,1.832771304843384837e-18,4.324611324423730316e-17,9.355681816551564911e-19,1.052937898942653013e-16,2.730555365800317642e-17,9.850203735181539219e-20,6.605324010007625458e-17,9.558580474973993691e-18,7.030764400540799925e-18,1.152729425462339861e-18,1.740626689181198344e-18,1.106437242996064104e-16,5.027954609470759917e-17,9.892407531381442124e-17,5.800735655162683440e-17,3.622482164827285469e-18,2.133626782327665875e-18,2.400993413549927732e-18,1.575281468069079911e-18,9.112368629902461539e-17,2.041208732356423163e-19,8.975173243538009856e-18,2.417971482361577649e-18,4.070808650541186577e-18,2.706587495762656995e-18,7.012503657806209219e-18,2.699750931906437198e-17,3.901701539442921085e-18,4.336622258088166230e-18,7.459710276224105375e-17,2.654343072334793303e-19,1.337117140854805111e-17,2.027829454451201407e-17,6.733559500151329896e-17,4.898169124379227052e-18,1.256029747027278614e-18,1.644292523376849138e-17,2.222578092975829278e-17,4.264995165557156738e-18,1.393503123979374761e-17
