# This data is taken from: https://arxiv.org/abs/1803.01038
# Adaptation: added in frequencies in Hz corresponding to T in GeV
#
# Original Header:
### Effective degrees of freedom for the energy density and for the entropy density in the Standard Model.
### Data points are spaced over the interval in log(T).
### 
### K. Saikawa and S. Shirai (2018).
#
#
T[GeV] f[Hz] g_*rho g_*s
2650978300000000.0 70196167.08471404 105.18776 105.1861
2664871600000000.0 70564051.44057067 105.18775 105.18609
2678837700000000.0 70933888.20651482 105.18796 105.1863
2692877000000000.0 71305668.0268755 105.18821 105.18655
2706989800000000.0 71679419.36089002 105.18868 105.18702
2721176700000000.0 72055078.57619722 105.18867 105.18701
2735437800000000.0 72432703.69737478 105.18867 105.18701
2749773800000000.0 72812312.12429844 105.18867 105.18701
2764184800000000.0 73193905.34521887 105.18866 105.187
2778671400000000.0 73577501.56106308 105.18866 105.187
2793233900000000.0 73963107.56200403 105.18866 105.187
2807872700000000.0 74350726.87158255 105.18862 105.18697
2822588300000000.0 74740455.51189475 105.18918 105.18752
2837380900000000.0 75132203.54733132 105.18959 105.18793
2852251100000000.0 75525955.44106549 105.18957 105.18791
2867199200000000.0 75921772.46240999 105.18957 105.18791
2882225700000000.0 76319661.84257922 105.18956 105.18791
2897330900000000.0 76719638.76182762 105.18956 105.18791
2912515300000000.0 77121712.8510575 105.18956 105.18791
2927779200000000.0 77525892.05421051 105.18954 105.18788
2943123200000000.0 77932249.05703172 105.19002 105.18837
2958547600000000.0 78340677.26338196 105.18999 105.18833
2974052800000000.0 78751288.66545284 105.19033 105.18867
2989639200000000.0 79164025.55729744 105.19047 105.18881
3005307400000000.0 79578911.00074388 105.19047 105.18881
3021057600000000.0 79995963.95731002 105.19046 105.18881
3036890400000000.0 80415207.89961132 105.19046 105.18881
3052806200000000.0 80836662.44439496 105.19056 105.18891
3068805400000000.0 81260361.5591718 105.19094 105.18929
3084888400000000.0 81686227.10277854 105.19091 105.18926
3101055800000000.0 82114331.37652194 105.19091 105.18926
3117307800000000.0 82544671.89045832 105.19088 105.18923
3133645100000000.0 82977327.59319362 105.19128 105.18963
3150067900000000.0 83412205.55235955 105.19136 105.18971
3166576800000000.0 83849352.87868968 105.19136 105.18971
3183172300000000.0 84288790.65835792 105.19134 105.18969
3199854700000000.0 84730596.60000707 105.19182 105.19017
3216624500000000.0 85174648.7015364 105.19181 105.19017
3233482300000000.0 85621037.74081412 105.19181 105.19016
3250428300000000.0 86069759.57410075 105.19181 105.19016
3267463200000000.0 86520835.43612449 105.19181 105.19016
3284587400000000.0 86974271.7847397 105.19178 105.19013
3301801300000000.0 87430147.0215971 105.19223 105.19059
3319105500000000.0 87888372.20892799 105.19236 105.19072
3336500300000000.0 88349031.62525406 105.19274 105.1911
3353986300000000.0 88812053.06344776 105.19272 105.19107
3371563900000000.0 89277495.78490937 105.19271 105.19107
3389233600000000.0 89745381.4943484 105.19271 105.19107
3406996000000000.0 90215721.85809767 105.19271 105.19107
3424851400000000.0 90688524.82002224 105.19271 105.19107
3442800400000000.0 91163809.15668464 105.19271 105.19106
3460843500000000.0 91641575.08560784 105.19268 105.19104
3478981100000000.0 92121923.53003187 105.19318 105.19154
3497213800000000.0 92604789.47715901 105.19365 105.192
3515542100000000.0 93090110.93200633 105.19362 105.19197
3533966400000000.0 93577974.38102932 105.19361 105.19197
3552487200000000.0 94068397.5350005 105.19361 105.19197
3571105200000000.0 94561394.50492813 105.19361 105.19197
3589820700000000.0 95056973.2346886 105.19361 105.19197
3608634300000000.0 95555163.23721631 105.1937 105.19206
3627546400000000.0 96056007.27716006 105.19409 105.19245
3646557700000000.0 96559414.4624512 105.19406 105.19242
3665668700000000.0 97065476.99488243 105.19413 105.19249
3684879800000000.0 97574242.80895467 105.19454 105.1929
3704191500000000.0 98085604.76059517 105.19451 105.19287
3723604500000000.0 98599653.73598358 105.19451 105.19287
3743119200000000.0 99116395.68931445 105.19451 105.19287
3762736200000000.0 99635841.77271919 105.19448 105.19284
3782456000000000.0 100158092.42656268 105.19497 105.19333
3802279200000000.0 100683002.13186438 105.19496 105.19332
3822206200000000.0 101210662.01109727 105.19496 105.19332
3842237700000000.0 101741089.01319759 105.19496 105.19332
3862374200000000.0 102274315.82208632 105.19508 105.19344
3882616100000000.0 102810372.88121834 105.19544 105.1938
3902964200000000.0 103349178.8364736 105.19541 105.19377
3923418900000000.0 103890823.93181181 105.1955 105.19387
3943980800000000.0 104435360.7141717 105.19589 105.19426
3964650500000000.0 104982682.82487363 105.19586 105.19423
3985428500000000.0 105532877.64878945 105.19586 105.19423
4006315400000000.0 106085956.11002956 105.19586 105.19423
4027311800000000.0 106641937.47561048 105.19586 105.19422
4048418200000000.0 107200823.14937067 105.19585 105.19422
4069635200000000.0 107762678.39762306 105.19604 105.1944
4090963400000000.0 108327483.71050549 105.1963 105.19467
4112403400000000.0 108895289.56440678 105.19677 105.19514
4133955700000000.0 109465986.69429843 105.19676 105.19513
4155621000000000.0 110039677.7576855 105.19676 105.19513
4177399800000000.0 110616374.2692175 105.19676 105.19513
4199292800000000.0 111196094.76469798 105.19676 105.19513
4221300500000000.0 111778852.48398657 105.19676 105.19513
4243423600000000.0 112364665.96288684 105.19676 105.19513
4265662600000000.0 112953544.86224909 105.19674 105.19511
4288018100000000.0 113545551.78456426 105.19696 105.19533
4310490800000000.0 114140740.30159713 105.19761 105.19598
4333081300000000.0 114738940.29573606 105.19766 105.19603
4355790200000000.0 115340266.45162469 105.19766 105.19603
4378618100000000.0 115944743.69860756 105.19766 105.19603
4401565600000000.0 116552387.924539 105.19766 105.19603
4424633400000000.0 117163217.6652489 105.19766 105.19603
4447822100000000.0 117777243.21086188 105.19763 105.196
4471132300000000.0 118394577.89671797 105.19811 105.19649
4494564700000000.0 119015066.3507583 105.19811 105.19648
4518119900000000.0 119638797.08356872 105.19808 105.19645
4541798500000000.0 120265890.62733915 105.19855 105.19692
4565601200000000.0 120896179.31476024 105.19856 105.19694
4589528700000000.0 121529778.43683648 105.19856 105.19693
4613581600000000.0 122166694.29439792 105.19856 105.19693
4637760500000000.0 122806938.82362087 105.19854 105.19692
4662066100000000.0 123450594.97885706 105.19879 105.19717
4686499100000000.0 124097621.24010499 105.19902 105.1974
4711060200000000.0 124747992.60644506 105.19901 105.19739
4735750000000000.0 125401777.86425947 105.19901 105.19738
4760569200000000.0 126058975.67151468 105.19898 105.19736
4785518500000000.0 126719726.80590387 105.19947 105.19785
4810598500000000.0 127383838.97907415 105.19946 105.19784
4835809900000000.0 128051426.52374804 105.19943 105.19781
4861153500000000.0 128722618.64140339 105.19991 105.19829
4886629900000000.0 129397229.90837035 105.19991 105.19829
4912239900000000.0 130075378.88338344 105.19991 105.19829
4937984000000000.0 130757078.80636801 105.19991 105.19829
4963863000000000.0 131442350.86120458 105.19991 105.19829
4989877700000000.0 132131216.23177361 105.19991 105.19829
5016028800000000.0 132823691.34972914 105.1999 105.19828
5042316800000000.0 133519808.45933361 105.19997 105.19835
5068742700000000.0 134219700.62365898 105.20062 105.199
5095307000000000.0 134923164.99853742 105.20083 105.19921
5122010600000000.0 135630269.07144785 105.20081 105.19919
5148854100000000.0 136341081.95571235 105.20081 105.19919
5175838300000000.0 137055620.56027478 105.20081 105.19919
5202963900000000.0 137773903.4210569 105.20081 105.19919
5230231700000000.0 138495951.72196952 105.20081 105.19919
5257642300000000.0 139221774.73399162 105.2008 105.19919
5285196700000000.0 139951412.13624135 105.2008 105.19919
5312895400000000.0 140685008.7691468 105.20142 105.19981
5340739300000000.0 141422388.99771097 105.20174 105.20012
5368729100000000.0 142163545.60897723 105.20171 105.2001
5396865700000000.0 142908605.20377082 105.20171 105.20009
5425149600000000.0 143657560.78714266 105.20171 105.20009
5453581800000000.0 144410443.34356326 105.20171 105.20009
5482163000000000.0 145167264.50950778 105.2017 105.20009
5510894000000000.0 145928059.23191753 105.20168 105.20006
5539775600000000.0 146692930.13950878 105.20208 105.20047
5568808600000000.0 147461743.28689536 105.20215 105.20053
5597993700000000.0 148234605.38821393 105.20235 105.20074
5627331700000000.0 149011540.3226314 105.20263 105.20102
5656823500000000.0 149792477.37624404 105.20261 105.201
5686469900000000.0 150577512.9534168 105.20261 105.201
5716271600000000.0 151366665.6649644 105.20261 105.20099
5746229500000000.0 152159942.54401162 105.2026 105.20099
5776344400000000.0 152957502.70513204 105.20309 105.20148
5806617200000000.0 153759118.63323036 105.20306 105.20145
5837048600000000.0 154564941.55587375 105.20306 105.20145
5867639500000000.0 155374988.0356378 105.20306 105.20145
5898390700000000.0 156189264.4102746 105.20302 105.20142
5929303100000000.0 157007931.08025885 105.20345 105.20185
5960377500000000.0 157830801.1164654 105.20351 105.2019
5991614700000000.0 158657954.65793544 105.20348 105.20187
6023015600000000.0 159489551.54035035 105.20388 105.20227
6054581100000000.0 160325426.81501976 105.20396 105.20235
6086312100000000.0 161165664.32018217 105.20396 105.20235
6118209300000000.0 162010302.80461904 105.20396 105.20235
6150273700000000.0 162859361.00817698 105.20395 105.20235
6182506200000000.0 163712878.20265502 105.20395 105.20235
6214907500000000.0 164570857.40296778 105.20392 105.20232
6247478700000000.0 165433469.13477328 105.2044 105.2028
6280220600000000.0 166300510.11695585 105.20453 105.20293
6313134100000000.0 167172161.63972995 105.20489 105.20328
6346220000000000.0 168048270.22787717 105.20486 105.20325
6379479400000000.0 168928981.05082643 105.20486 105.20325
6412913100000000.0 169814307.34779027 105.20486 105.20325
6446522000000000.0 170704264.83787397 105.20485 105.20325
6480307000000000.0 171598893.53650367 105.20485 105.20325
6514269100000000.0 172498211.8530859 105.20485 105.20325
6548409200000000.0 173402238.1257236 105.20483 105.20323
6582728200000000.0 174311153.49789643 105.20536 105.20376
6617227000000000.0 175224803.7592129 105.20579 105.20419
6651906700000000.0 176143117.16049287 105.20576 105.20416
6686768100000000.0 177066250.32238448 105.20576 105.20416
6721812200000000.0 177994227.0371625 105.20576 105.20415
6757040000000000.0 178927054.03151533 105.20575 105.20415
6792452400000000.0 179864777.71055016 105.20575 105.20415
6828050300000000.0 180807450.6823616 105.20588 105.20428
6863834900000000.0 181755131.22172028 105.20623 105.20463
6899807000000000.0 182707662.06163457 105.2062 105.20461
6935967600000000.0 183665233.7136927 105.2063 105.2047
6972317700000000.0 184627902.6811079 105.20669 105.20509
7008858300000000.0 185595493.8227333 105.20666 105.20506
7045590500000000.0 186568167.33194032 105.20666 105.20506
7082515100000000.0 187545926.7053518 105.20665 105.20506
7119633300000000.0 188528821.49911773 105.20663 105.20503
7156945900000000.0 189517011.13779557 105.20712 105.20552
7194454200000000.0 190510233.5833807 105.20711 105.20551
7232159000000000.0 191508653.27932283 105.2071 105.20551
7270061400000000.0 192512314.50691122 105.2071 105.20551
7308162400000000.0 193521234.69251722 105.20708 105.20548
7346463100000000.0 194535544.6594712 105.20741 105.20581
7384964600000000.0 195555117.14523914 105.20756 105.20596
7423667800000000.0 196579968.88541195 105.20753 105.20594
7462573900000000.0 197610309.11364415 105.20783 105.20623
7501683900000000.0 198645999.34875357 105.20801 105.20642
7540998800000000.0 199687071.61543593 105.20801 105.20641
7580519800000000.0 200733585.61532703 105.208 105.20641
7620247900000000.0 201785593.15215638 105.208 105.20641
7660184200000000.0 202843113.86402225 105.208 105.20641
7700329800000000.0 203906167.1888014 105.20797 105.20638
7740685800000000.0 204974928.21888497 105.20836 105.20677
7781253300000000.0 206049206.27028537 105.20849 105.2069
7822033400000000.0 207129219.45398897 105.20894 105.20735
7863027200000000.0 208214734.6855448 105.20891 105.20732
7904235900000000.0 209305950.36100835 105.20891 105.20732
7945660500000000.0 210402879.78419745 105.2089 105.20731
7987302300000000.0 211505564.02792993 105.2089 105.20731
8029162200000000.0 212614023.60878903 105.2089 105.20731
8071241600000000.0 213728295.59908998 105.2089 105.20731
8113541500000000.0 214848396.26880327 105.20887 105.20728
8156063000000000.0 215974522.22690699 105.2093 105.20771
8198807500000000.0 217106589.20805922 105.20983 105.20824
8241775900000000.0 218244396.8804751 105.20981 105.20822
8284969500000000.0 219388174.78653252 105.20981 105.20822
8328389500000000.0 220537937.3433637 105.2098 105.20822
8372037000000000.0 221693734.58605927 105.2098 105.20822
8415913300000000.0 222855590.51273736 105.2098 105.20822
8460019600000000.0 224023533.3509808 105.20979 105.20821
8504357000000000.0 225197663.51984075 105.20997 105.20839
8548926700000000.0 226377988.75862306 105.21027 105.20869
8593730100000000.0 227564399.02478594 105.21026 105.20867
8638768200000000.0 228757183.6926458 105.21073 105.20915
8684042400000000.0 229956047.21594647 105.2107 105.20912
8729553900000000.0 231161205.38547224 105.2107 105.20912
8775303900000000.0 232372679.1065275 105.2107 105.20912
8821293600000000.0 233590500.15547207 105.2107 105.20912
8867524400000000.0 234814709.3247034 105.21069 105.2091
8913997400000000.0 236045511.53935906 105.21118 105.20959
8960714000000000.0 237282563.30418956 105.21115 105.20957
9007675500000000.0 238526118.79503658 105.21115 105.20957
9054883000000000.0 239776184.64608684 105.21114 105.20956
9102338000000000.0 241032888.33490855 105.21135 105.20977
9150041700000000.0 242296201.54792687 105.21162 105.21004
9197995300000000.0 243566021.39197353 105.2116 105.21002
9246200300000000.0 244842498.3122378 105.21158 105.21
9294657900000000.0 246125804.44050482 105.21192 105.21034
9343369500000000.0 247415755.66023636 105.21205 105.21047
9392336400000000.0 248712416.63097492 105.21205 105.21047
9441559900000000.0 250015872.46120209 105.21205 105.21047
9491041400000000.0 251326160.22341695 105.21205 105.21047
9540782100000000.0 252643303.69002944 105.21203 105.21045
9590783600000000.0 253967473.83910125 105.21231 105.21073
9641047100000000.0 255298550.6694005 105.21251 105.21093
9691574100000000.0 256636553.0760237 105.21258 105.211
9742365800000000.0 257981691.81879893 105.21298 105.21141
9793423800000000.0 259333715.4881757 105.21295 105.21138
9844749300000000.0 260692834.92241162 105.21295 105.21138
9896343800000000.0 262059077.58248672 105.21295 105.21138
9948208700000000.0 263432488.88708627 105.21295 105.21137
1.0000345e+16 264813078.66807508 105.21295 105.21137
1.0052755e+16 266200916.13298193 105.21295 105.21137
1.010544e+16 267596001.79527345 105.21289 105.21132
1.0158401e+16 268998851.62234646 105.21386 105.21228
1.0211639e+16 270408616.8858628 105.21386 105.21228
1.0265156e+16 271825757.2722625 105.21385 105.21228
1.0318954e+16 273250351.51025885 105.21385 105.21228
1.0373034e+16 274682413.2298551 105.21385 105.21228
1.0427397e+16 276121968.9114826 105.21385 105.21228
1.0482045e+16 277569071.5160036 105.21385 105.21228
1.053698e+16 279023765.16465 105.21383 105.21226
1.0592202e+16 280486174.12174886 105.21407 105.2125
1.0647714e+16 281956263.5211258 105.21431 105.21274
1.0703516e+16 283433943.57856864 105.21435 105.21278
1.0759611e+16 284919558.60997987 105.21478 105.21321
1.0816001e+16 286412778.7149426 105.21475 105.21318
1.0872685e+16 287913797.617278 105.21475 105.21318
